lambda	class
5.086000000e-01	1
5.088000000e-01	1
5.090000000e-01	1
5.092000000e-01	1
5.094000000e-01	1
5.096000000e-01	1
5.098000000e-01	1
5.100000000e-01	1
5.102000000e-01	1
5.104000000e-01	1
5.106000000e-01	1
5.108000000e-01	1
5.110000000e-01	1
5.112000000e-01	1
5.114000000e-01	1
5.116000000e-01	1
5.118000000e-01	1
5.120000000e-01	1
5.122000000e-01	1
5.124000000e-01	1
5.126000000e-01	1
5.128000000e-01	1
5.130000000e-01	1
5.132000000e-01	1
5.134000000e-01	1
5.136000000e-01	1
5.138000000e-01	1
5.140000000e-01	1
5.142000000e-01	1
5.144000000e-01	1
5.146000000e-01	1
5.148000000e-01	1
5.150000000e-01	1
5.152000000e-01	1
5.154000000e-01	1
5.156000000e-01	1
5.158000000e-01	1
5.160000000e-01	1
5.162000000e-01	1
5.164000000e-01	1
5.166000000e-01	1
5.168000000e-01	1
5.170000000e-01	1
5.172000000e-01	1
5.174000000e-01	1
5.176000000e-01	1
5.178000000e-01	1
5.180000000e-01	1
5.182000000e-01	1
5.184000000e-01	1
5.186000000e-01	1
5.188000000e-01	1
5.190000000e-01	1
5.192000000e-01	1
5.194000000e-01	1
5.196000000e-01	1
5.198000000e-01	1
5.200000000e-01	1
5.202000000e-01	1
5.204000000e-01	1
5.206000000e-01	1
5.208000000e-01	1
5.210000000e-01	1
5.212000000e-01	1
5.214000000e-01	1
5.216000000e-01	1
5.218000000e-01	1
5.220000000e-01	1
5.222000000e-01	1
5.224000000e-01	1
5.226000000e-01	1
5.228000000e-01	1
5.230000000e-01	1
5.232000000e-01	1
5.234000000e-01	1
5.236000000e-01	1
5.238000000e-01	1
5.240000000e-01	1
5.242000000e-01	1
5.244000000e-01	1
5.246000000e-01	1
5.248000000e-01	1
5.250000000e-01	1
5.252000000e-01	1
5.254000000e-01	1
5.256000000e-01	1
5.258000000e-01	1
5.260000000e-01	1
5.262000000e-01	1
5.264000000e-01	1
5.266000000e-01	1
5.268000000e-01	1
5.270000000e-01	1
5.272000000e-01	1
5.274000000e-01	1
5.276000000e-01	1
5.278000000e-01	1
5.280000000e-01	1
5.282000000e-01	1
5.284000000e-01	1
5.286000000e-01	1
5.288000000e-01	1
5.290000000e-01	1
5.292000000e-01	1
5.294000000e-01	1
5.296000000e-01	1
5.298000000e-01	1
5.300000000e-01	1
5.302000000e-01	1
5.304000000e-01	1
5.306000000e-01	1
5.308000000e-01	1
5.310000000e-01	1
5.312000000e-01	1
5.314000000e-01	1
5.316000000e-01	1
5.318000000e-01	1
5.320000000e-01	1
5.322000000e-01	1
5.324000000e-01	1
5.326000000e-01	1
5.328000000e-01	1
5.330000000e-01	1
5.332000000e-01	1
5.334000000e-01	1
5.336000000e-01	1
5.338000000e-01	1
5.340000000e-01	1
5.342000000e-01	1
5.344000000e-01	1
5.346000000e-01	1
5.348000000e-01	1
5.350000000e-01	1
5.352000000e-01	1
5.354000000e-01	1
5.356000000e-01	1
5.358000000e-01	1
5.360000000e-01	1
5.362000000e-01	1
5.364000000e-01	1
5.366000000e-01	1
5.368000000e-01	1
5.370000000e-01	1
5.372000000e-01	1
5.374000000e-01	1
5.376000000e-01	1
5.378000000e-01	1
5.380000000e-01	1
5.382000000e-01	1
5.384000000e-01	1
5.386000000e-01	1
5.388000000e-01	1
5.390000000e-01	1
5.392000000e-01	1
5.394000000e-01	1
5.396000000e-01	1
5.398000000e-01	1
5.400000000e-01	1
5.402000000e-01	1
5.404000000e-01	1
5.406000000e-01	1
5.408000000e-01	1
5.410000000e-01	1
5.412000000e-01	1
5.414000000e-01	1
5.416000000e-01	1
5.418000000e-01	1
5.420000000e-01	1
5.422000000e-01	1
5.424000000e-01	1
5.426000000e-01	1
5.428000000e-01	1
5.430000000e-01	1
5.432000000e-01	1
5.434000000e-01	1
5.436000000e-01	1
5.438000000e-01	1
5.440000000e-01	1
5.442000000e-01	1
5.444000000e-01	1
5.446000000e-01	1
5.448000000e-01	1
5.450000000e-01	1
5.452000000e-01	1
5.454000000e-01	1
5.456000000e-01	1
5.458000000e-01	1
5.460000000e-01	1
5.462000000e-01	1
5.464000000e-01	1
5.466000000e-01	1
5.468000000e-01	1
5.470000000e-01	1
5.472000000e-01	1
5.474000000e-01	1
5.476000000e-01	1
5.478000000e-01	1
5.480000000e-01	1
5.482000000e-01	1
5.484000000e-01	1
5.486000000e-01	1
5.488000000e-01	1
5.490000000e-01	1
5.492000000e-01	1
5.494000000e-01	1
5.496000000e-01	1
5.498000000e-01	1
5.500000000e-01	1
5.502000000e-01	1
5.504000000e-01	1
5.506000000e-01	1
5.508000000e-01	1
5.510000000e-01	1
5.512000000e-01	1
5.514000000e-01	1
5.516000000e-01	1
5.518000000e-01	1
5.520000000e-01	1
5.522000000e-01	1
5.524000000e-01	1
5.526000000e-01	1
5.528000000e-01	1
5.530000000e-01	1
5.532000000e-01	1
5.534000000e-01	1
5.536000000e-01	1
5.538000000e-01	1
5.540000000e-01	1
5.542000000e-01	1
5.544000000e-01	1
5.546000000e-01	1
5.548000000e-01	1
5.550000000e-01	1
5.552000000e-01	1
5.554000000e-01	1
5.556000000e-01	1
5.558000000e-01	1
5.560000000e-01	1
5.562000000e-01	1
5.564000000e-01	1
5.566000000e-01	1
5.568000000e-01	1
5.570000000e-01	1
5.572000000e-01	1
5.574000000e-01	1
5.576000000e-01	1
5.578000000e-01	1
5.580000000e-01	1
5.582000000e-01	1
5.584000000e-01	1
5.586000000e-01	1
5.588000000e-01	1
5.590000000e-01	1
5.592000000e-01	1
5.594000000e-01	1
5.596000000e-01	1
5.598000000e-01	1
5.600000000e-01	1
5.602000000e-01	1
5.604000000e-01	1
5.606000000e-01	1
5.608000000e-01	1
5.610000000e-01	1
5.612000000e-01	1
5.614000000e-01	1
5.616000000e-01	1
5.618000000e-01	1
5.620000000e-01	1
5.622000000e-01	1
5.624000000e-01	1
5.626000000e-01	1
5.628000000e-01	1
5.630000000e-01	1
5.632000000e-01	1
5.634000000e-01	1
5.636000000e-01	1
5.638000000e-01	1
5.640000000e-01	1
5.642000000e-01	1
5.644000000e-01	1
5.646000000e-01	1
5.648000000e-01	1
5.650000000e-01	1
5.652000000e-01	1
5.654000000e-01	1
5.656000000e-01	1
5.658000000e-01	1
5.660000000e-01	1
5.662000000e-01	1
5.664000000e-01	1
5.666000000e-01	1
5.668000000e-01	1
5.670000000e-01	1
5.672000000e-01	1
5.674000000e-01	1
5.676000000e-01	1
5.678000000e-01	1
5.680000000e-01	1
5.682000000e-01	1
5.684000000e-01	1
5.686000000e-01	1
5.688000000e-01	1
5.690000000e-01	1
5.692000000e-01	1
5.694000000e-01	1
5.696000000e-01	1
5.698000000e-01	1
5.700000000e-01	1
5.702000000e-01	1
5.704000000e-01	1
5.706000000e-01	1
5.708000000e-01	1
5.710000000e-01	1
5.712000000e-01	1
5.714000000e-01	1
5.716000000e-01	1
5.718000000e-01	1
5.720000000e-01	1
5.722000000e-01	1
5.724000000e-01	1
5.726000000e-01	1
5.728000000e-01	1
5.730000000e-01	1
5.732000000e-01	1
5.734000000e-01	1
5.736000000e-01	1
5.738000000e-01	1
5.740000000e-01	1
5.742000000e-01	1
5.744000000e-01	1
5.746000000e-01	1
5.748000000e-01	1
5.750000000e-01	1
5.752000000e-01	1
5.754000000e-01	1
5.756000000e-01	1
5.758000000e-01	1
5.760000000e-01	1
5.762000000e-01	1
5.764000000e-01	1
5.766000000e-01	1
5.768000000e-01	1
5.770000000e-01	1
5.772000000e-01	1
5.774000000e-01	1
5.776000000e-01	1
5.778000000e-01	1
5.780000000e-01	1
5.782000000e-01	1
5.784000000e-01	1
5.786000000e-01	1
5.788000000e-01	1
5.790000000e-01	1
5.792000000e-01	1
5.794000000e-01	1
5.796000000e-01	1
5.798000000e-01	1
5.800000000e-01	1
5.802000000e-01	1
5.804000000e-01	1
5.806000000e-01	1
5.808000000e-01	1
5.810000000e-01	1
5.812000000e-01	1
5.814000000e-01	1
5.816000000e-01	1
5.818000000e-01	1
5.820000000e-01	1
5.822000000e-01	1
5.824000000e-01	1
5.826000000e-01	1
5.828000000e-01	1
5.830000000e-01	1
5.832000000e-01	1
5.834000000e-01	1
5.836000000e-01	1
5.838000000e-01	1
5.840000000e-01	1
5.842000000e-01	1
5.844000000e-01	1
5.846000000e-01	1
5.848000000e-01	1
5.850000000e-01	1
5.852000000e-01	1
5.854000000e-01	1
5.856000000e-01	1
5.858000000e-01	1
5.860000000e-01	1
5.862000000e-01	1
5.864000000e-01	1
5.866000000e-01	1
5.868000000e-01	1
5.870000000e-01	1
5.872000000e-01	1
5.874000000e-01	1
5.876000000e-01	1
5.878000000e-01	1
5.880000000e-01	1
5.882000000e-01	1
5.884000000e-01	1
5.886000000e-01	1
5.888000000e-01	1
5.890000000e-01	1
5.892000000e-01	1
5.894000000e-01	1
5.896000000e-01	1
5.898000000e-01	1
5.900000000e-01	1
5.902000000e-01	1
5.904000000e-01	1
5.906000000e-01	1
5.908000000e-01	1
5.910000000e-01	1
5.912000000e-01	1
5.914000000e-01	1
5.916000000e-01	1
5.918000000e-01	1
5.920000000e-01	1
5.922000000e-01	1
5.924000000e-01	1
5.926000000e-01	1
5.928000000e-01	1
5.930000000e-01	1
5.932000000e-01	1
5.934000000e-01	1
5.936000000e-01	1
5.938000000e-01	1
5.940000000e-01	1
5.942000000e-01	1
5.944000000e-01	1
5.946000000e-01	1
5.948000000e-01	1
5.950000000e-01	1
5.952000000e-01	1
5.954000000e-01	1
5.956000000e-01	1
5.958000000e-01	1
5.960000000e-01	1
5.962000000e-01	1
5.964000000e-01	1
5.966000000e-01	1
5.968000000e-01	1
5.970000000e-01	1
5.972000000e-01	1
5.974000000e-01	1
5.976000000e-01	1
5.978000000e-01	1
5.980000000e-01	1
5.982000000e-01	1
5.984000000e-01	1
5.986000000e-01	1
5.988000000e-01	1
5.990000000e-01	1
5.992000000e-01	1
5.994000000e-01	1
5.996000000e-01	1
5.998000000e-01	1
6.000000000e-01	1
6.002000000e-01	1
6.004000000e-01	1
6.006000000e-01	1
6.008000000e-01	1
6.010000000e-01	1
6.012000000e-01	1
6.014000000e-01	1
6.016000000e-01	1
6.018000000e-01	1
6.020000000e-01	1
6.022000000e-01	1
6.024000000e-01	1
6.026000000e-01	1
6.028000000e-01	1
6.030000000e-01	1
6.032000000e-01	1
6.034000000e-01	1
6.036000000e-01	1
6.038000000e-01	1
6.040000000e-01	1
6.042000000e-01	1
6.044000000e-01	1
6.046000000e-01	1
6.048000000e-01	1
6.050000000e-01	1
6.052000000e-01	1
6.054000000e-01	1
6.056000000e-01	1
6.058000000e-01	1
6.060000000e-01	1
6.062000000e-01	1
6.064000000e-01	1
6.066000000e-01	1
6.068000000e-01	1
6.070000000e-01	1
6.072000000e-01	1
6.074000000e-01	1
6.076000000e-01	1
6.078000000e-01	1
6.080000000e-01	1
6.082000000e-01	1
6.084000000e-01	1
6.086000000e-01	1
6.088000000e-01	1
6.090000000e-01	1
6.092000000e-01	1
6.094000000e-01	1
6.096000000e-01	1
6.098000000e-01	1
6.100000000e-01	1
6.102000000e-01	1
6.104000000e-01	1
6.106000000e-01	1
6.108000000e-01	1
6.110000000e-01	1
6.112000000e-01	1
6.114000000e-01	1
6.116000000e-01	1
6.118000000e-01	1
6.120000000e-01	1
6.122000000e-01	1
6.124000000e-01	1
6.126000000e-01	1
6.128000000e-01	1
6.130000000e-01	1
6.132000000e-01	1
6.134000000e-01	1
6.136000000e-01	1
6.138000000e-01	1
6.140000000e-01	1
6.142000000e-01	1
6.144000000e-01	1
6.146000000e-01	1
6.148000000e-01	1
6.150000000e-01	1
6.152000000e-01	1
6.154000000e-01	1
6.156000000e-01	1
6.158000000e-01	1
6.160000000e-01	1
6.162000000e-01	1
6.164000000e-01	1
6.166000000e-01	1
6.168000000e-01	1
6.170000000e-01	1
6.172000000e-01	1
6.174000000e-01	1
6.176000000e-01	1
6.178000000e-01	1
6.180000000e-01	1
6.182000000e-01	1
6.184000000e-01	1
6.186000000e-01	1
6.188000000e-01	1
6.190000000e-01	1
6.192000000e-01	1
6.194000000e-01	1
6.196000000e-01	1
6.198000000e-01	1
6.200000000e-01	1
6.202000000e-01	1
6.204000000e-01	1
6.206000000e-01	1
6.208000000e-01	1
6.210000000e-01	1
6.212000000e-01	1
6.214000000e-01	1
6.216000000e-01	1
6.218000000e-01	1
6.220000000e-01	1
6.222000000e-01	1
6.224000000e-01	1
6.226000000e-01	1
6.228000000e-01	1
6.230000000e-01	1
6.232000000e-01	1
6.234000000e-01	1
6.236000000e-01	1
6.238000000e-01	1
6.240000000e-01	1
6.242000000e-01	1
6.244000000e-01	1
6.246000000e-01	1
6.248000000e-01	1
6.250000000e-01	1
6.252000000e-01	1
6.254000000e-01	1
6.256000000e-01	1
6.258000000e-01	1
6.260000000e-01	1
6.262000000e-01	1
6.264000000e-01	1
6.266000000e-01	1
6.268000000e-01	1
6.270000000e-01	1
6.272000000e-01	1
6.274000000e-01	1
6.276000000e-01	1
6.278000000e-01	1
6.280000000e-01	1
6.282000000e-01	1
6.284000000e-01	1
6.286000000e-01	1
6.288000000e-01	1
6.290000000e-01	1
6.292000000e-01	1
6.294000000e-01	1
6.296000000e-01	1
6.298000000e-01	1
6.300000000e-01	1
6.302000000e-01	1
6.304000000e-01	1
6.306000000e-01	1
6.308000000e-01	1
6.310000000e-01	1
6.312000000e-01	1
6.314000000e-01	1
6.316000000e-01	1
6.318000000e-01	1
6.320000000e-01	1
6.322000000e-01	1
6.324000000e-01	1
6.326000000e-01	1
6.328000000e-01	1
6.330000000e-01	1
6.332000000e-01	1
6.334000000e-01	1
6.336000000e-01	1
6.338000000e-01	1
6.340000000e-01	1
6.342000000e-01	1
6.344000000e-01	1
6.346000000e-01	1
6.348000000e-01	1
6.350000000e-01	1
6.352000000e-01	1
6.354000000e-01	1
6.356000000e-01	1
6.358000000e-01	1
6.360000000e-01	1
6.362000000e-01	1
6.364000000e-01	1
6.366000000e-01	1
6.368000000e-01	1
6.370000000e-01	1
6.372000000e-01	1
6.374000000e-01	1
6.376000000e-01	1
6.378000000e-01	1
6.380000000e-01	1
6.382000000e-01	1
6.384000000e-01	1
6.386000000e-01	1
6.388000000e-01	1
6.390000000e-01	1
6.392000000e-01	1
6.394000000e-01	1
6.396000000e-01	1
6.398000000e-01	1
6.400000000e-01	1
6.402000000e-01	1
6.404000000e-01	1
6.406000000e-01	1
6.408000000e-01	1
6.410000000e-01	1
6.412000000e-01	1
6.414000000e-01	1
6.416000000e-01	1
6.418000000e-01	1
6.420000000e-01	1
6.422000000e-01	1
6.424000000e-01	1
6.426000000e-01	1
6.428000000e-01	1
6.430000000e-01	1
6.432000000e-01	1
6.434000000e-01	1
6.436000000e-01	1
6.438000000e-01	1
6.440000000e-01	1
6.442000000e-01	1
6.444000000e-01	1
6.446000000e-01	1
6.448000000e-01	1
6.450000000e-01	1
6.452000000e-01	1
6.454000000e-01	1
6.456000000e-01	1
6.458000000e-01	1
6.460000000e-01	1
6.462000000e-01	1
6.464000000e-01	1
6.466000000e-01	1
6.468000000e-01	1
6.470000000e-01	1
6.472000000e-01	1
6.474000000e-01	1
6.476000000e-01	1
6.478000000e-01	1
6.480000000e-01	1
6.482000000e-01	1
6.484000000e-01	1
6.486000000e-01	1
6.488000000e-01	1
6.490000000e-01	1
6.492000000e-01	1
6.494000000e-01	1
6.496000000e-01	1
6.498000000e-01	1
6.500000000e-01	1
6.502000000e-01	1
6.504000000e-01	1
6.506000000e-01	1
6.508000000e-01	1
6.510000000e-01	1
6.512000000e-01	1
6.514000000e-01	1
6.516000000e-01	1
6.518000000e-01	1
6.520000000e-01	1
6.522000000e-01	1
6.524000000e-01	1
6.526000000e-01	1
6.528000000e-01	1
6.530000000e-01	1
6.532000000e-01	1
6.534000000e-01	1
6.536000000e-01	1
6.538000000e-01	1
6.540000000e-01	1
6.542000000e-01	1
6.544000000e-01	1
6.546000000e-01	1
6.548000000e-01	1
6.550000000e-01	1
6.552000000e-01	1
6.554000000e-01	1
6.556000000e-01	1
6.558000000e-01	1
6.560000000e-01	1
6.562000000e-01	1
6.564000000e-01	1
6.566000000e-01	1
6.568000000e-01	1
6.570000000e-01	1
6.572000000e-01	1
6.574000000e-01	1
6.576000000e-01	1
6.578000000e-01	1
6.580000000e-01	1
6.582000000e-01	1
6.584000000e-01	1
6.586000000e-01	1
6.588000000e-01	1
6.590000000e-01	1
6.592000000e-01	1
6.594000000e-01	1
6.596000000e-01	1
6.598000000e-01	1
6.600000000e-01	1
6.602000000e-01	1
6.604000000e-01	1
6.606000000e-01	1
6.608000000e-01	1
6.610000000e-01	1
6.612000000e-01	1
6.614000000e-01	1
6.616000000e-01	1
6.618000000e-01	1
6.620000000e-01	1
6.622000000e-01	1
6.624000000e-01	1
6.626000000e-01	1
6.628000000e-01	1
6.630000000e-01	1
6.632000000e-01	1
6.634000000e-01	1
6.636000000e-01	1
6.638000000e-01	1
6.640000000e-01	1
6.642000000e-01	1
6.644000000e-01	1
6.646000000e-01	1
6.648000000e-01	1
6.650000000e-01	1
6.652000000e-01	1
6.654000000e-01	1
6.656000000e-01	1
6.658000000e-01	1
6.660000000e-01	1
6.662000000e-01	1
6.664000000e-01	1
6.666000000e-01	1
6.668000000e-01	1
6.670000000e-01	1
6.672000000e-01	1
6.674000000e-01	1
6.676000000e-01	1
6.678000000e-01	1
6.680000000e-01	1
6.682000000e-01	1
6.684000000e-01	1
6.686000000e-01	1
6.688000000e-01	1
6.690000000e-01	1
6.692000000e-01	1
6.694000000e-01	1
6.696000000e-01	1
6.698000000e-01	1
6.700000000e-01	1
6.702000000e-01	1
6.704000000e-01	1
6.706000000e-01	1
6.708000000e-01	1
6.710000000e-01	1
6.712000000e-01	1
6.714000000e-01	1
6.716000000e-01	1
6.718000000e-01	1
6.720000000e-01	1
6.722000000e-01	1
6.724000000e-01	1
6.726000000e-01	1
6.728000000e-01	1
6.730000000e-01	1
6.732000000e-01	1
6.734000000e-01	1
6.736000000e-01	1
6.738000000e-01	1
6.740000000e-01	1
6.742000000e-01	1
6.744000000e-01	1
6.746000000e-01	1
6.748000000e-01	1
6.750000000e-01	1
6.752000000e-01	1
6.754000000e-01	1
6.756000000e-01	1
6.758000000e-01	1
6.760000000e-01	1
6.762000000e-01	1
6.764000000e-01	1
6.766000000e-01	1
6.768000000e-01	1
6.770000000e-01	1
6.772000000e-01	1
6.774000000e-01	1
6.776000000e-01	1
6.778000000e-01	1
6.780000000e-01	1
6.782000000e-01	1
6.784000000e-01	1
6.786000000e-01	1
6.788000000e-01	1
6.790000000e-01	1
6.792000000e-01	1
6.794000000e-01	1
6.796000000e-01	1
6.798000000e-01	1
6.800000000e-01	1
6.802000000e-01	1
6.804000000e-01	1
6.806000000e-01	1
6.808000000e-01	1
6.810000000e-01	1
6.812000000e-01	1
6.814000000e-01	1
6.816000000e-01	1
6.818000000e-01	1
6.820000000e-01	1
6.822000000e-01	1
6.824000000e-01	1
6.826000000e-01	1
6.828000000e-01	1
6.830000000e-01	1
6.832000000e-01	1
6.834000000e-01	1
6.836000000e-01	1
6.838000000e-01	1
6.840000000e-01	1
6.842000000e-01	1
6.844000000e-01	1
6.846000000e-01	1
6.848000000e-01	1
6.850000000e-01	1
6.852000000e-01	1
6.854000000e-01	1
6.856000000e-01	1
6.858000000e-01	1
6.860000000e-01	1
6.862000000e-01	1
6.864000000e-01	1
6.866000000e-01	1
6.868000000e-01	1
6.870000000e-01	1
6.872000000e-01	1
6.874000000e-01	1
6.876000000e-01	1
6.878000000e-01	1
6.880000000e-01	1
6.882000000e-01	1
6.884000000e-01	1
6.886000000e-01	1
6.888000000e-01	1
6.890000000e-01	1
6.892000000e-01	1
6.894000000e-01	1
6.896000000e-01	1
6.898000000e-01	1
6.900000000e-01	1
6.902000000e-01	1
6.904000000e-01	1
6.906000000e-01	1
6.908000000e-01	1
6.910000000e-01	1
6.912000000e-01	1
6.914000000e-01	1
6.916000000e-01	1
6.918000000e-01	1
6.920000000e-01	1
6.922000000e-01	1
6.924000000e-01	1
6.926000000e-01	1
6.928000000e-01	1
6.930000000e-01	1
6.932000000e-01	1
6.934000000e-01	1
6.936000000e-01	1
6.938000000e-01	1
6.940000000e-01	1
6.942000000e-01	1
6.944000000e-01	1
6.946000000e-01	1
6.948000000e-01	1
6.950000000e-01	1
6.952000000e-01	1
6.954000000e-01	1
6.956000000e-01	1
6.958000000e-01	1
6.960000000e-01	1
6.962000000e-01	1
6.964000000e-01	1
6.966000000e-01	1
6.968000000e-01	1
6.970000000e-01	1
6.972000000e-01	1
6.974000000e-01	1
6.976000000e-01	1
6.978000000e-01	1
6.980000000e-01	1
6.982000000e-01	1
6.984000000e-01	1
6.986000000e-01	1
6.988000000e-01	1
6.990000000e-01	1
6.992000000e-01	1
6.994000000e-01	1
6.996000000e-01	1
6.998000000e-01	1
7.000000000e-01	1
7.002000000e-01	1
7.004000000e-01	1
7.006000000e-01	1
7.008000000e-01	1
7.010000000e-01	1
7.012000000e-01	1
7.014000000e-01	1
7.016000000e-01	1
7.018000000e-01	1
7.020000000e-01	1
7.022000000e-01	1
7.024000000e-01	1
7.026000000e-01	1
7.028000000e-01	1
7.030000000e-01	1
7.032000000e-01	1
7.034000000e-01	1
7.036000000e-01	1
7.038000000e-01	1
7.040000000e-01	1
7.042000000e-01	1
7.044000000e-01	1
7.046000000e-01	1
7.048000000e-01	1
7.050000000e-01	1
7.052000000e-01	1
7.054000000e-01	1
7.056000000e-01	1
7.058000000e-01	1
7.060000000e-01	1
7.062000000e-01	1
7.064000000e-01	1
7.066000000e-01	1
7.068000000e-01	1
7.070000000e-01	1
7.072000000e-01	1
7.074000000e-01	1
7.076000000e-01	1
7.078000000e-01	1
7.080000000e-01	1
7.082000000e-01	1
7.084000000e-01	1
7.086000000e-01	1
7.088000000e-01	1
7.090000000e-01	1
7.092000000e-01	1
7.094000000e-01	1
7.096000000e-01	1
7.098000000e-01	1
7.100000000e-01	1
7.102000000e-01	1
7.104000000e-01	1
7.106000000e-01	1
7.108000000e-01	1
7.110000000e-01	1
7.112000000e-01	1
7.114000000e-01	1
7.116000000e-01	1
7.118000000e-01	1
7.120000000e-01	1
7.122000000e-01	1
7.124000000e-01	1
7.126000000e-01	1
7.128000000e-01	1
7.130000000e-01	1
7.132000000e-01	1
7.134000000e-01	1
7.136000000e-01	1
7.138000000e-01	1
7.140000000e-01	1
7.142000000e-01	1
7.144000000e-01	1
7.146000000e-01	1
7.148000000e-01	1
7.150000000e-01	1
7.152000000e-01	1
7.154000000e-01	1
7.156000000e-01	1
7.158000000e-01	1
7.160000000e-01	1
7.162000000e-01	1
7.164000000e-01	1
7.166000000e-01	1
7.168000000e-01	1
7.170000000e-01	1
7.172000000e-01	1
7.174000000e-01	1
7.176000000e-01	1
7.178000000e-01	1
7.180000000e-01	1
7.182000000e-01	1
7.184000000e-01	1
7.186000000e-01	1
7.188000000e-01	1
7.190000000e-01	1
7.192000000e-01	1
7.194000000e-01	1
7.196000000e-01	1
7.198000000e-01	2
7.200000000e-01	2
7.202000000e-01	2
7.204000000e-01	2
7.206000000e-01	2
7.208000000e-01	2
7.210000000e-01	2
7.212000000e-01	2
7.214000000e-01	2
7.216000000e-01	2
7.218000000e-01	2
7.220000000e-01	2
7.222000000e-01	2
7.224000000e-01	2
7.226000000e-01	2
7.228000000e-01	2
7.230000000e-01	2
7.232000000e-01	2
7.234000000e-01	2
7.236000000e-01	2
7.238000000e-01	2
7.240000000e-01	2
7.242000000e-01	2
7.244000000e-01	2
7.246000000e-01	2
7.248000000e-01	2
7.250000000e-01	2
7.252000000e-01	2
7.254000000e-01	2
7.256000000e-01	2
7.258000000e-01	2
7.260000000e-01	2
7.262000000e-01	2
7.264000000e-01	2
7.266000000e-01	2
7.268000000e-01	2
7.270000000e-01	2
7.272000000e-01	2
7.274000000e-01	2
7.276000000e-01	2
7.278000000e-01	2
7.280000000e-01	2
7.282000000e-01	2
7.284000000e-01	2
7.286000000e-01	2
7.288000000e-01	2
7.290000000e-01	2
7.292000000e-01	2
7.294000000e-01	2
7.296000000e-01	2
7.298000000e-01	2
7.300000000e-01	2
7.302000000e-01	2
7.304000000e-01	2
7.306000000e-01	2
7.308000000e-01	2
7.310000000e-01	2
7.312000000e-01	2
7.314000000e-01	2
7.316000000e-01	2
7.318000000e-01	2
7.320000000e-01	2
7.322000000e-01	2
7.324000000e-01	2
7.326000000e-01	2
7.328000000e-01	2
7.330000000e-01	2
7.332000000e-01	2
7.334000000e-01	2
7.336000000e-01	2
7.338000000e-01	2
7.340000000e-01	2
7.342000000e-01	2
7.344000000e-01	2
7.346000000e-01	2
7.348000000e-01	2
7.350000000e-01	2
7.352000000e-01	2
7.354000000e-01	2
7.356000000e-01	2
7.358000000e-01	2
7.360000000e-01	2
7.362000000e-01	2
7.364000000e-01	2
7.366000000e-01	2
7.368000000e-01	2
7.370000000e-01	2
7.372000000e-01	2
7.374000000e-01	2
7.376000000e-01	2
7.378000000e-01	2
7.380000000e-01	2
7.382000000e-01	2
7.384000000e-01	2
7.386000000e-01	2
7.388000000e-01	2
7.390000000e-01	2
7.392000000e-01	2
7.394000000e-01	2
7.396000000e-01	2
7.398000000e-01	2
7.400000000e-01	2
7.402000000e-01	2
7.404000000e-01	2
7.406000000e-01	2
7.408000000e-01	2
7.410000000e-01	2
7.412000000e-01	2
7.414000000e-01	2
7.416000000e-01	2
7.418000000e-01	2
7.420000000e-01	2
7.422000000e-01	2
7.424000000e-01	2
7.426000000e-01	2
7.428000000e-01	2
7.430000000e-01	2
7.432000000e-01	2
7.434000000e-01	2
7.436000000e-01	2
7.438000000e-01	2
7.440000000e-01	2
7.442000000e-01	2
7.444000000e-01	2
7.446000000e-01	2
7.448000000e-01	2
7.450000000e-01	2
7.452000000e-01	2
7.454000000e-01	2
7.456000000e-01	2
7.458000000e-01	2
7.460000000e-01	2
7.462000000e-01	2
7.464000000e-01	2
7.466000000e-01	2
7.468000000e-01	2
7.470000000e-01	2
7.472000000e-01	2
7.474000000e-01	2
7.476000000e-01	2
7.478000000e-01	2
7.480000000e-01	2
7.482000000e-01	2
7.484000000e-01	2
7.486000000e-01	2
7.488000000e-01	2
7.490000000e-01	2
7.492000000e-01	2
7.494000000e-01	2
7.496000000e-01	2
7.498000000e-01	2
7.500000000e-01	2
7.502000000e-01	2
7.504000000e-01	2
7.506000000e-01	2
7.508000000e-01	2
7.510000000e-01	2
7.512000000e-01	2
7.514000000e-01	2
7.516000000e-01	2
7.518000000e-01	2
7.520000000e-01	2
7.522000000e-01	2
7.524000000e-01	2
7.526000000e-01	2
7.528000000e-01	2
7.530000000e-01	2
7.532000000e-01	2
7.534000000e-01	2
7.536000000e-01	2
7.538000000e-01	2
7.540000000e-01	2
7.542000000e-01	2
7.544000000e-01	2
7.546000000e-01	2
7.548000000e-01	2
7.550000000e-01	2
7.552000000e-01	2
7.554000000e-01	2
7.556000000e-01	2
7.558000000e-01	2
7.560000000e-01	2
7.562000000e-01	2
7.564000000e-01	2
7.566000000e-01	2
7.568000000e-01	2
7.570000000e-01	2
7.572000000e-01	2
7.574000000e-01	2
7.576000000e-01	2
7.578000000e-01	2
7.580000000e-01	2
7.582000000e-01	2
7.584000000e-01	2
7.586000000e-01	2
7.588000000e-01	2
7.590000000e-01	2
7.592000000e-01	2
7.594000000e-01	2
7.596000000e-01	2
7.598000000e-01	2
7.600000000e-01	2
7.602000000e-01	2
7.604000000e-01	2
7.606000000e-01	2
7.608000000e-01	2
7.610000000e-01	2
7.612000000e-01	2
7.614000000e-01	2
7.616000000e-01	2
7.618000000e-01	2
7.620000000e-01	2
7.622000000e-01	2
7.624000000e-01	2
7.626000000e-01	2
7.628000000e-01	2
