x	y
-3.525728613e-01	-4.799971491e-01
6.718663592e-02	9.969584735e-01
-9.647517028e-01	2.611986084e-01
-8.078283507e-01	-1.833197308e-01
-1.162545856e-01	-5.430467438e-01
7.569719178e-01	-1.388007869e-01
-9.696835647e-01	2.337237475e-01
-6.462649604e-01	6.992229905e-01
-9.746914043e-02	6.292250820e-01
-3.548201509e-01	-6.195838403e-01
6.675025097e-01	-5.464563792e-02
-5.682986172e-02	9.555188471e-01
-7.500967925e-01	5.085336568e-02
-8.104213256e-01	-4.651039558e-01
-2.262971740e-01	-5.729888074e-01
3.030497167e-01	-9.310129220e-01
-3.277492782e-01	-1.299804531e-01
3.304877158e-01	-7.742631912e-01
-1.277579935e-01	6.821677021e-01
-7.543351369e-01	1.940656256e-02
-9.642385964e-01	8.410092807e-02
-8.217731767e-01	1.580165052e-01
-5.264135805e-01	8.354410804e-01
-7.076702520e-01	6.760952803e-01
4.116063512e-01	-5.462740426e-01
-7.779979837e-01	8.215203664e-03
8.799802806e-01	-7.826582540e-02
7.988948817e-01	-1.219668524e-01
1.225514775e-01	9.439796755e-01
4.437860600e-01	8.940558232e-01
9.161789994e-01	1.315254732e-01
6.677377911e-01	5.463062694e-01
6.246932202e-02	5.874578881e-01
-1.825924407e-01	-9.625560144e-01
9.565463195e-01	2.102109771e-01
9.948704372e-01	1.006430743e-01
4.224098614e-01	-1.831524936e-02
6.200284653e-01	5.125193908e-01
4.585128859e-01	8.845844140e-01
1.659642557e-01	5.206127750e-02
-7.358821383e-01	-3.072916277e-01
8.326536414e-01	-4.152677078e-01
-5.709892084e-03	2.559158461e-02
1.196275773e-01	4.230870619e-01
-4.197066498e-01	3.458093106e-02
-6.926051819e-01	-5.026916470e-01
7.176183711e-03	9.225019646e-01
8.140347845e-01	1.632774949e-01
-8.760221229e-01	4.773143763e-01
6.421627050e-02	3.399953063e-01
4.621263976e-01	-8.856491553e-01
-1.321399086e-01	8.754407374e-01
-3.158789868e-03	9.852362129e-01
-6.397925263e-01	4.315765140e-01
7.606390356e-01	-2.597795690e-01
3.836952948e-01	8.438142520e-01
7.976801033e-01	5.748599579e-01
2.311938217e-01	-9.562080332e-01
9.432352475e-01	1.778190560e-01
6.978178078e-01	5.500834114e-01
6.298568099e-02	8.483732742e-02
-7.139950589e-02	8.770588318e-01
2.228999106e-01	7.778904761e-01
7.856749748e-01	-4.969114618e-01
-2.256206249e-01	9.329201360e-01
6.089782793e-01	5.342579817e-01
-9.760044658e-01	6.180828901e-02
6.632316829e-02	-5.877358873e-01
2.221840541e-01	8.812379140e-01
4.417843037e-01	-6.068985719e-01
1.478350086e-01	-7.941346027e-01
2.220604259e-01	9.747517765e-01
2.200310327e-03	-1.371303368e-01
7.548139950e-01	-2.792333668e-02
9.889672781e-01	1.072437360e-01
-5.005401187e-01	-1.866801221e-01
3.902086109e-01	-5.734446076e-01
6.257757644e-01	2.445142959e-01
-9.454383737e-01	-8.099450112e-02
5.660508153e-01	-3.634211051e-01
9.322904812e-01	-3.585963243e-01
-6.278790688e-01	1.713821998e-01
-5.835735636e-01	-7.981693303e-01
9.189974158e-01	-1.231359896e-01
8.388699234e-01	1.913618926e-01
-9.608483557e-01	-1.987063566e-01
-5.645994581e-01	5.883606997e-01
8.112060802e-01	4.622127757e-01
-9.383815470e-01	-1.683351447e-01
9.609661591e-01	2.357964726e-01
6.736306914e-01	3.339444530e-02
-2.830009955e-01	9.479539558e-01
5.154509129e-01	-6.524686397e-01
9.105825934e-01	-3.105584397e-01
1.884335468e-01	7.476806205e-01
-8.624665698e-01	4.952439154e-01
-7.092175928e-01	4.767342487e-01
4.380858291e-01	-4.702759623e-01
-3.993183945e-01	-8.664585880e-01
-9.612050273e-01	-6.477898776e-02
2.288543766e-01	-5.617714464e-01
2.898744108e-01	-9.038710230e-01
9.913159651e-01	-1.147305903e-01
5.318471551e-01	-6.904830009e-01
1.055852343e-01	-8.193596549e-01
5.980387368e-01	-7.696816537e-01
5.373814583e-01	6.695189261e-01
-5.651653572e-01	-2.680962217e-01
2.936539887e-02	6.689190765e-01
-1.829877521e-01	9.713282522e-01
-1.676555009e-01	-2.562987857e-01
-1.822308909e-01	-9.274881965e-01
-8.842477891e-01	4.932067472e-02
4.704434922e-01	8.653740168e-01
3.384193044e-01	-7.146831576e-01
3.337483246e-01	4.480163320e-01
5.895982451e-01	-6.982539983e-01
-8.929923281e-01	2.774723770e-01
-1.099085065e-01	6.981920374e-01
6.112788176e-02	-6.753623411e-01
-3.867392040e-02	9.647268094e-01
5.900227332e-01	7.112287629e-01
-3.726136767e-01	-8.647968241e-01
-1.389274478e-01	-9.261689958e-01
-2.159143125e-01	7.038171480e-01
-4.596530645e-01	6.520514253e-01
-2.021384103e-02	6.557268736e-02
-6.431717503e-01	5.909402279e-01
4.232749893e-01	-8.705337764e-01
5.017867577e-01	3.195390025e-01
-7.861480943e-01	-5.481484065e-01
4.601223944e-01	-8.758610945e-01
-1.122689618e-01	8.233919311e-01
4.077538671e-02	-5.910633923e-01
6.260254404e-01	6.476052118e-01
-7.061151588e-01	-4.865262909e-02
-1.482301271e-01	1.819449744e-01
7.100144335e-01	-3.131597744e-01
-7.255544641e-01	-4.342148393e-01
-9.365917275e-01	3.242642976e-01
8.943600414e-01	-4.361801318e-01
-1.551994614e-01	8.732568891e-01
4.606049784e-01	-7.869596869e-02
8.994445518e-01	4.364675533e-01
-2.576983319e-01	-8.496332711e-01
-4.450100218e-01	-7.324697851e-01
4.798892121e-01	3.550127599e-01
9.608360663e-01	-2.469976513e-01
-5.002923102e-01	-7.161840141e-01
-5.636850197e-01	1.564415116e-01
-7.537531151e-01	5.634591822e-01
9.876856281e-01	-1.436175274e-01
-3.226870622e-01	-7.829270109e-01
6.063227768e-01	-1.994296830e-03
4.090997008e-01	9.025883068e-01
1.749552571e-01	2.059352143e-01
5.728054655e-01	-1.507504939e-01
-3.782372857e-01	-7.720275080e-01
2.043440454e-01	-9.313908450e-01
2.786288054e-01	9.246852154e-01
1.777584423e-01	6.919403345e-01
-8.183424478e-01	5.622670368e-01
9.271151843e-01	2.760599825e-01
-4.563183654e-01	-8.041317027e-01
-2.299941396e-01	4.161740771e-01
6.722879837e-01	-9.511931914e-03
2.778992188e-01	-9.557119821e-01
3.974487947e-01	9.162870586e-01
-8.877347278e-01	-3.389032333e-01
-4.978261174e-01	2.299758325e-01
-5.569896653e-01	-7.038000892e-01
1.914882664e-01	-7.252651430e-01
9.176731428e-01	3.056041418e-01
9.446102353e-01	1.152697878e-01
-9.690010899e-02	-9.673625346e-01
-9.731328154e-01	-1.159172937e-01
-6.995338943e-02	5.152591929e-01
-4.987137747e-01	8.104563556e-01
9.413158861e-01	-1.577013972e-01
7.613074092e-01	-4.987059755e-01
5.824378617e-01	-7.897279383e-01
1.083265138e-01	-3.087563431e-01
6.814174325e-01	6.974476497e-01
8.966223659e-01	-1.018690579e-01
-1.015981016e-01	-9.904249513e-01
-4.856461997e-01	-1.153967727e-02
-2.903846658e-01	9.011006497e-01
-2.052053940e-01	-9.512223743e-01
7.766555859e-01	-2.564723194e-01
3.551431828e-01	8.851672848e-01
8.951645196e-01	4.456735553e-01
4.821707543e-01	-8.443763189e-01
-2.886227168e-01	3.122591188e-02
-9.658963009e-01	2.373275705e-01
-4.299128613e-01	-5.898361754e-01
7.327356214e-01	6.587511769e-01
3.604652748e-01	1.288799316e-03
-4.796789202e-01	-1.394251921e-01
3.375081602e-01	-5.700764554e-01
-9.533278666e-01	-2.328074911e-01
-7.593492882e-01	-6.245314964e-01
3.311942192e-01	-1.201803479e-01
-5.814622080e-01	-5.476817781e-01
-5.409724759e-01	4.782354873e-01
2.098314721e-01	6.449485951e-01
-4.129728164e-01	-4.247213150e-01
2.782584513e-01	6.179363592e-01
8.219101454e-01	3.831560222e-01
7.900914869e-01	6.129049226e-01
-9.726961011e-01	-2.237181861e-01
-7.893101610e-01	2.684637650e-01
-4.329805701e-01	-4.782837816e-01
6.613112412e-01	-5.307549520e-01
9.766196317e-01	-1.779213582e-01
5.707295397e-01	6.237382356e-01
-5.759044313e-01	-7.974343171e-01
-2.958446419e-01	-4.948145885e-01
-4.309856598e-01	-7.352836180e-01
9.571914989e-01	-2.634945236e-01
-4.541992248e-01	-6.700566305e-01
3.912090920e-01	-2.417344818e-01
2.977810657e-01	9.492623516e-01
-8.575361057e-01	4.873831339e-01
-8.332730114e-01	3.560779364e-01
-7.813654642e-01	-2.783172892e-01
7.320668191e-01	6.529392815e-01
6.554425419e-01	2.373159920e-01
-7.830008872e-01	4.230259260e-01
5.700478461e-01	-7.994475299e-01
7.655241957e-01	1.573603523e-01
-2.507111691e-01	-2.187028732e-02
9.128651217e-01	3.626150953e-01
-8.618350584e-01	-1.120396352e-01
5.313133525e-01	8.340656341e-01
-3.860652781e-01	-9.091553252e-01
-2.742217569e-01	7.021180767e-01
-9.168476193e-02	5.901864793e-01
6.003023003e-01	4.087493193e-02
-9.856954066e-02	-8.840415204e-01
-4.059102992e-01	-9.131495805e-01
-4.832606650e-01	4.547378160e-01
-7.518313612e-02	-9.539781398e-01
-8.483212410e-01	4.008326855e-02
-9.894405682e-01	6.033080899e-03
-1.097215130e-01	1.532139532e-02
2.350200904e-02	1.886016885e-02
-4.651220475e-02	9.373227150e-01
-5.977968822e-01	-7.995378737e-01
1.486441350e-01	-3.028040958e-01
8.790292275e-01	3.814914177e-01
6.433123124e-02	-7.290620637e-01
9.662869772e-02	-9.938030058e-01
3.565325459e-01	2.048762241e-01
6.187407637e-01	7.113248713e-01
3.551542001e-01	8.790743240e-01
1.655511336e-01	5.475386984e-01
-3.904248197e-01	-1.560695616e-01
-4.395947967e-01	2.135382130e-01
9.306436770e-01	-2.457360788e-01
-3.720937038e-01	-9.156285151e-01
-2.799423181e-01	9.090492848e-01
-6.910742009e-01	-7.501732603e-02
7.996917299e-01	-5.751549204e-01
-6.387758299e-01	-7.591312871e-01
5.689201257e-01	1.862491783e-01
-5.938087105e-01	-5.387800645e-01
5.359167917e-01	-7.579200458e-01
-4.693533362e-02	9.303994171e-01
-4.092189567e-01	-8.075798994e-01
-4.505487372e-01	2.452532125e-01
-4.670169114e-01	3.347102582e-01
-3.303350527e-01	-8.400313248e-01
6.185810444e-01	4.717570874e-01
4.957210290e-01	8.571287515e-01
1.267495060e-01	-9.860882328e-01
5.760194460e-01	7.942086494e-01
-2.921090974e-02	-7.994557265e-01
-8.353384688e-01	4.653777900e-01
-1.120029310e-01	-4.861513602e-01
-9.270398253e-01	2.701272089e-01
3.230759468e-02	7.904406638e-01
-8.240795067e-01	-1.317745329e-01
6.761110572e-01	-7.340116587e-01
-5.720712849e-01	-4.462982026e-01
8.787004086e-02	-9.048490436e-01
-8.033418129e-01	-3.597727439e-01
-4.241846549e-01	4.932908199e-02
6.543749873e-01	-5.534406785e-01
9.627130831e-01	-7.633223031e-02
-4.233408395e-01	8.375122516e-02
-3.765681361e-01	8.885814984e-01
4.015812464e-01	-6.802907949e-01
7.722200110e-01	5.505120781e-01
6.800465440e-01	6.911756504e-01
6.785716851e-01	-4.581691476e-01
2.236380612e-01	-7.477627846e-01
8.906099248e-01	6.663656387e-02
-3.783129993e-01	-9.076333823e-01
8.324190477e-01	-7.345789034e-02
-5.590782820e-01	8.291057798e-01
5.145828838e-01	-7.259231461e-01
-8.285411670e-01	-2.281018585e-01
-9.689825910e-03	-5.969321564e-01
-4.198489907e-01	-9.055044491e-01
6.201000355e-01	-7.630609917e-01
-3.715305590e-01	-7.051440714e-01
9.327805850e-01	-1.862422049e-01
2.340283863e-01	1.707507950e-01
9.012656503e-01	1.720954452e-01
2.850013919e-02	1.339603540e-01
4.877415693e-01	8.375279365e-01
-8.409421960e-01	1.687379063e-01
-5.456532300e-01	6.543125701e-01
-6.190926163e-02	-3.195438390e-01
-7.615573853e-03	-8.286407321e-01
8.379945264e-01	-4.346906208e-01
-7.431029342e-01	-5.828974094e-01
-9.833951628e-01	-4.360312582e-02
-5.203988281e-01	-8.526365070e-01
6.738931642e-01	-3.339688026e-01
9.166169527e-01	-2.551728072e-01
1.161115415e-01	-7.274873730e-01
-4.422975597e-01	-5.718554121e-01
-5.343784585e-01	8.444114653e-01
4.008798497e-01	-9.148618117e-01
5.905422566e-01	7.902768476e-01
5.126402202e-01	-5.795670920e-01
8.063015694e-01	1.289718027e-01
-7.970249713e-01	6.039459113e-01
1.792435575e-01	-9.721129083e-01
-1.287457940e-01	3.190225280e-01
1.113094773e-02	9.223929069e-01
2.149181671e-01	2.093894999e-01
8.913099598e-01	-4.428120285e-01
5.930292211e-01	-8.003831953e-01
-2.897550563e-01	-9.507271102e-01
-7.744074858e-01	-6.036363657e-01
5.317153364e-01	-8.141198654e-01
-9.699424920e-01	3.763986975e-02
-6.184934773e-01	-5.972322194e-01
9.535261978e-01	-1.204030526e-01
1.469794317e-01	6.188306185e-01
-8.582634534e-02	1.483862587e-01
-3.650575675e-01	-7.322054184e-01
1.652487235e-01	-4.914305578e-01
-8.905419677e-01	-1.606863301e-01
6.368876307e-01	7.617801238e-01
-1.310175822e-01	-9.381685658e-01
3.824061614e-01	-6.526579671e-02
5.421181299e-01	7.415677785e-01
7.171637731e-01	3.671479929e-01
-4.323071656e-01	-1.088712430e-01
1.480480166e-01	9.333367083e-01
-8.587320054e-01	-4.488553269e-01
-4.207536663e-01	5.816816591e-01
9.683424469e-01	5.941829810e-02
-9.976898164e-01	2.439282784e-02
-7.565801836e-01	1.667242707e-01
-8.126518784e-01	-1.864964313e-01
1.057525396e-01	-6.698514314e-01
-2.816088298e-01	2.534117039e-01
4.094178042e-01	-8.205720422e-01
7.953289125e-01	-1.241260395e-01
6.373479687e-01	-4.026339620e-01
-8.866170816e-01	-2.500253183e-01
8.033115095e-01	-9.579027733e-02
8.787905262e-01	1.013843769e-01
-6.845105293e-01	5.276515791e-01
-6.952260936e-01	4.058684042e-01
-8.499082508e-01	5.230426341e-01
8.056301085e-01	5.426133717e-01
3.714615087e-01	-1.248793234e-01
1.963377513e-01	-2.511279522e-01
-7.035094858e-01	6.150435306e-01
5.136474365e-01	3.352313527e-01
-4.663701098e-01	8.538930276e-01
2.433869195e-02	-9.944727711e-01
-9.824890145e-01	-8.943787317e-02
-2.335897634e-01	3.763851148e-01
1.660017579e-01	4.811890681e-01
3.045333609e-01	9.305527823e-01
-1.031475274e-01	9.914080937e-01
-7.881142681e-01	-2.371742507e-01
-2.591980633e-01	-4.790337433e-01
6.184845836e-01	1.335061127e-01
4.805122735e-01	-5.402778926e-01
1.093104103e-01	-6.160197167e-01
7.739354036e-01	-2.295642019e-01
2.989493912e-01	-9.130867867e-01
-1.201057291e-02	7.519410032e-02
7.957230182e-01	-6.053377178e-01
-4.414116593e-01	7.232811843e-01
4.143954059e-01	-8.589816296e-01
2.442069140e-01	-5.436217196e-01
-9.291425963e-01	-1.758632664e-01
5.171629652e-01	7.781892031e-01
-8.109610042e-01	4.004400836e-01
8.730786914e-01	-3.092002513e-01
7.237452417e-01	-6.265891253e-01
-6.873780519e-01	5.718043459e-01
-6.599474575e-01	-9.150689937e-02
6.208174095e-01	-7.834202543e-01
-7.683421811e-01	5.624074318e-01
-4.861110213e-01	-2.670976203e-01
9.163018460e-01	-2.369066297e-02
9.453466568e-01	-1.407368569e-01
-2.167440400e-01	7.273473484e-01
7.533160977e-01	1.032255622e-01
1.708654881e-01	8.948799164e-01
3.072247407e-01	-2.278053770e-01
-7.535882533e-01	4.145061328e-01
8.828678072e-01	-4.474440681e-01
5.231967210e-01	-5.100085108e-01
-1.251978477e-01	-5.783893360e-01
2.945528960e-02	7.583081504e-01
-9.344976358e-01	2.012757389e-01
9.247190022e-02	3.101363135e-02
6.505082922e-01	5.374962170e-02
-7.621780640e-01	6.310189488e-01
2.295392315e-01	-9.016824175e-01
-8.982470495e-01	1.861699546e-01
-2.865310797e-01	4.310402136e-01
8.799417105e-01	9.083973224e-02
1.809809807e-01	9.757633024e-01
1.196437353e-01	8.066485084e-01
-7.450099693e-01	9.690787325e-02
-3.767049794e-02	9.497920803e-01
-2.202445711e-01	4.550139868e-01
5.011167659e-03	-5.191880656e-01
-4.632209781e-01	-3.687718726e-01
-2.070155259e-01	-2.164440022e-02
-2.336513232e-01	6.034894925e-01
7.931855589e-01	-5.871012451e-01
8.560209343e-01	-4.935110494e-01
-1.269478084e-01	3.794271688e-01
-6.699575572e-01	-7.275859510e-01
2.632875526e-01	9.623354530e-01
4.203615590e-02	-9.169961204e-01
-5.770330047e-01	-7.002487220e-02
8.842232395e-02	9.943914384e-01
3.717278722e-01	9.171273438e-01
-4.836861887e-01	-4.292709880e-02
-3.153578490e-01	8.595370048e-01
-7.915937665e-01	-4.443688081e-01
-6.795191265e-01	-5.846553348e-01
5.808036208e-01	-5.075059070e-01
-8.590759697e-01	3.330601791e-01
3.420425853e-01	-6.677447945e-01
-2.655109030e-01	-9.568944866e-01
-8.206734084e-01	5.691174407e-01
1.139479662e-01	-8.842562177e-01
5.778302963e-01	-7.783846379e-01
2.643175850e-01	-1.734037820e-01
-5.332068229e-01	4.631676436e-03
8.785339235e-01	1.176002957e-01
-3.209078438e-01	4.990874397e-01
-3.998370867e-01	7.036952732e-01
-1.565395925e-01	8.956192860e-01
6.582363717e-01	-7.469490507e-01
-5.004462189e-01	-6.980698038e-01
8.271368282e-01	6.154949083e-02
-3.265277609e-01	1.775034978e-02
-3.793456034e-01	-8.613241770e-01
-9.286248248e-01	-4.806183980e-02
-6.877468829e-01	-6.085818374e-02
-3.061175438e-01	-1.011243782e-01
5.447166887e-01	-8.154102664e-02
4.018998101e-01	4.800256348e-02
5.057698297e-01	7.845197850e-01
3.768715087e-01	-7.147876327e-01
-3.090235397e-01	-8.881866050e-01
-7.443451164e-01	4.513708720e-01
-5.228327961e-01	5.716646656e-01
7.581824114e-01	-1.786938152e-01
-7.978396142e-01	1.650640536e-01
5.573226920e-01	-7.207503687e-01
1.016613106e-01	-2.020096663e-01
8.011155146e-01	4.634303513e-01
8.516440221e-01	2.586558171e-02
-5.494599054e-01	2.034273837e-01
-2.222553254e-01	-8.614286496e-01
-4.012689960e-01	-8.914671870e-01
-5.708229882e-01	-3.601169817e-01
7.897560525e-01	5.877810790e-01
3.076285694e-01	-4.758679567e-02
1.079665484e-01	-7.703129398e-02
1.128682056e-01	9.513969563e-01
6.153475551e-01	7.674566695e-01
4.530043917e-01	-7.076380804e-01
-7.015094858e-02	-4.428164186e-02
-7.136954152e-01	-6.308418745e-01
-2.807476104e-01	-8.768655457e-01
8.511372874e-01	4.750268848e-01
2.874570415e-01	9.220977121e-01
5.341303449e-01	7.960322539e-01
8.887229015e-01	-4.526432294e-01
1.644527727e-01	9.774031841e-01
-6.609345480e-01	6.733467232e-01
-9.246367042e-01	1.983246933e-01
-6.786716225e-01	-7.248209698e-01
2.964022734e-01	7.831512302e-01
-1.785877290e-01	9.652665373e-01
-1.272149201e-01	-3.907386614e-01
-7.705071642e-01	-1.912319724e-04
4.365306288e-01	-3.510729798e-03
-1.280979830e-01	-4.404546219e-01
-6.723025417e-01	6.236873977e-01
-2.541474216e-01	-1.294262719e-01
1.868236779e-01	-2.524273684e-01
7.934287428e-01	5.233960976e-01
-5.768446755e-01	-3.500435455e-01
-1.614942378e-01	9.557249689e-01
1.852631158e-01	7.632993079e-01
-8.768088426e-01	-3.163491468e-02
-7.234691444e-01	-6.883518163e-01
5.023553733e-01	8.218728981e-01
-2.946090548e-01	2.301356010e-01
-2.526303463e-02	9.816903467e-01
2.695193083e-01	8.002278397e-01
-4.824348808e-01	-3.150163299e-01
-9.573780050e-01	-1.458105427e-01
-5.759067508e-02	-9.633051542e-01
3.304447860e-01	-9.430329247e-01
-6.863568007e-01	7.254703804e-01
2.880495053e-01	3.183149784e-01
9.243919671e-01	-2.371801619e-01
9.563412750e-01	1.815870243e-01
5.346652143e-01	-5.401178200e-01
-8.668607120e-01	1.317985376e-01
-6.999995306e-01	5.754133671e-01
4.554768066e-01	-8.900200972e-01
-8.290997875e-02	1.686696771e-01
-1.770974162e-01	9.672464506e-02
