x	y	z
5.655379400e+00	-8.212232604e+00	7.588936066e-01
-7.231848492e+00	4.457927783e+00	-5.275153767e+00
5.431616361e+00	-8.381934007e+00	4.906383671e-01
-9.538644445e-01	7.820256649e+00	6.159036335e+00
-7.426779386e+00	4.367366722e+00	-5.076323065e+00
-9.479800306e+00	-2.263553496e+00	2.238238534e+00
-9.614277290e+00	1.964741536e+00	-1.924957890e+00
-1.599944681e+00	6.717709132e+00	7.232742290e+00
4.341962715e+00	8.980970579e+00	6.996622359e-01
5.669985496e+00	8.200478285e+00	-7.768013751e-01
-8.128935645e+00	-3.928934002e+00	4.299288650e+00
3.177408568e+00	-9.298419984e+00	-1.855656380e+00
5.849118242e+00	1.232533407e+00	-8.016774737e+00
-9.555734966e+00	-2.101304278e+00	2.066990469e+00
-9.999128224e+00	9.549151462e-02	-9.119285740e-02
6.545117708e+00	-1.885454833e+00	7.321645598e+00
-9.225868914e-02	-8.599801436e+00	-5.102440945e+00
-8.898251267e+00	-3.177309714e+00	3.275030895e+00
7.261336787e+00	-5.950641789e+00	3.444248882e+00
-4.688745520e+00	-4.679874087e+00	7.490957481e+00
5.458564971e+00	-8.362487129e+00	5.223767508e-01
5.365991994e+00	8.428213123e+00	-4.139486469e-01
2.228666155e+00	9.348118502e+00	2.765090891e+00
-1.544821474e+00	-6.852453303e+00	-7.117401938e+00
6.662564155e+00	7.133188546e+00	-2.174364287e+00
7.492874640e+00	4.820784656e+00	-4.540579801e+00
-1.172613759e+00	7.529648801e+00	6.475288866e+00
1.888349234e+00	3.559402446e-02	-9.820023943e+00
-7.362661023e+00	4.398511302e+00	-5.142404202e+00
5.367829991e+00	9.151743725e-01	-8.387422552e+00
-1.677109329e+00	-6.501306453e+00	-7.410824428e+00
7.201760689e+00	-2.962026365e+00	6.273837963e+00
5.690460896e-01	8.964555370e+00	4.394648287e+00
4.191431928e+00	9.038971269e+00	8.537545292e-01
-1.749513430e+00	3.872177740e+00	9.052372193e+00
7.179495489e+00	-6.171713892e+00	3.219439729e+00
-2.363387202e+00	-3.343016992e+00	9.123521158e+00
5.832602229e+00	8.063532367e+00	-9.798964257e-01
-1.715767207e+00	-3.727712252e+00	-9.119227174e+00
-5.488681197e+00	4.789213288e+00	-6.851117777e+00
-5.626588330e+00	4.791799666e+00	-6.736479773e+00
-9.999974691e+00	1.627138193e-02	-1.553805080e-02
5.962857408e+00	7.945211266e+00	-1.148019801e+00
-7.275458185e+00	-4.438725274e+00	5.231197390e+00
5.635447463e+00	-8.228133659e+00	7.345395678e-01
-7.099801934e+00	-4.512470580e+00	5.406516602e+00
6.542706367e+00	-1.882620441e+00	7.324529587e+00
-8.835653343e+00	-3.253095455e+00	3.368768316e+00
5.934452474e+00	7.971710048e+00	-1.110906271e+00
4.338416620e+00	-4.567641724e-01	8.998305825e+00
-7.030977174e+00	4.538799587e+00	-5.473998382e+00
6.215481558e+00	7.690595781e+00	-1.490813713e+00
-8.455508771e+00	-3.652636294e+00	3.893920842e+00
-1.147017912e-01	8.584562994e+00	5.127584392e+00
-9.950261022e+00	7.193118406e-01	-6.891270404e-01
-9.516030306e+00	2.188030366e+00	-2.158168281e+00
6.230692658e+00	-1.554150256e+00	7.665708446e+00
6.813116199e+00	6.901946410e+00	-2.438151637e+00
3.042867846e+00	9.316598907e+00	1.985431962e+00
-1.695824520e+00	3.648357501e+00	9.154980434e+00
-4.341988499e+00	-4.581406179e+00	7.756149386e+00
6.790630926e+00	6.938330197e+00	-2.397270469e+00
-2.441875833e+00	-3.417241992e+00	9.075224492e+00
-4.935329399e+00	-4.730868125e+00	7.298041553e+00
3.218811975e+00	-9.292081176e+00	-1.815620247e+00
1.184313792e-01	8.732934799e+00	4.870505498e+00
-9.791168921e+00	1.460601072e+00	-1.414091816e+00
-5.740002396e+00	4.790355060e+00	-6.641149817e+00
2.824699278e+00	9.338252558e+00	2.195020082e+00
5.492898294e+00	9.898195234e-01	-8.297489117e+00
7.434739200e+00	-5.283113794e+00	4.100409939e+00
-8.034760001e+00	3.999145244e+00	-4.410155217e+00
6.206889241e+00	7.699861016e+00	-1.478738073e+00
6.893148725e+00	-2.360692014e+00	6.849206806e+00
-7.125431448e+00	4.502301739e+00	-5.381217867e+00
6.635202275e+00	7.172362072e+00	-2.128688112e+00
7.147519151e+00	-6.249821000e+00	3.138902268e+00
7.486810765e+00	4.895967678e+00	-4.469582203e+00
5.239241975e+00	8.513428977e+00	-2.680868796e-01
7.388170257e+00	3.537104657e+00	-5.736186093e+00
-3.906049864e+00	4.411563973e+00	-8.079658271e+00
-1.642683000e-01	8.550143092e+00	5.183441814e+00
6.488430084e+00	7.369882493e+00	-1.893437901e+00
1.972082735e+00	-9.329839955e+00	-3.010809875e+00
-9.256405354e+00	2.669865174e+00	-2.681562953e+00
-2.516741589e+00	3.485867594e+00	-9.028551317e+00
-9.154579207e+00	2.828903261e+00	-2.861989845e+00
3.580545935e+00	-9.221625204e+00	-1.463324778e+00
7.341056835e+00	-3.360566753e+00	5.900464019e+00
-2.403757217e+00	-3.381487472e+00	9.098763307e+00
2.072129345e+00	9.338609115e+00	2.914903049e+00
-1.652990096e+00	-3.489555754e+00	-9.224457945e+00
7.492469457e+00	-4.826368860e+00	4.535313116e+00
-6.830636868e-03	8.655896262e+00	5.007535645e+00
6.327665584e+00	-7.565242773e+00	1.651590155e+00
-9.690085086e+00	1.768948128e+00	-1.724260287e+00
-9.986616228e+00	-3.738923757e-01	3.573525093e-01
-6.446130386e+00	-4.707797073e+00	6.023624305e+00
4.100181224e+00	-9.071549447e+00	-9.463110245e-01
3.249893991e-01	-8.847461357e+00	-4.649388071e+00
-9.467267961e+00	2.288940289e+00	-2.265301241e+00
6.733023854e+00	-2.123911424e+00	7.082047023e+00
-4.063181188e+00	-4.478854066e+00	7.964321998e+00
-8.645359167e+00	3.465090022e+00	-3.640180767e+00
4.516879588e+00	-8.906700417e+00	-5.181567886e-01
-1.869774622e+00	-4.635569701e+00	-8.661145213e+00
-1.825861191e+00	-5.896361949e+00	-7.867601075e+00
3.838490368e+00	-3.107000405e-01	9.228729987e+00
6.591831021e+00	-1.941410984e+00	7.264894162e+00
5.907694192e+00	-7.996310757e+00	1.076180102e+00
-1.655670164e+00	6.565385340e+00	7.358972187e+00
-9.476431299e+00	-2.270414021e+00	2.245544480e+00
-9.921478766e+00	-9.023106911e-01	8.660799688e-01
7.366230151e+00	5.598614839e+00	-3.793964318e+00
-7.347146646e+00	4.405844984e+00	-5.158291010e+00
-7.866100220e+00	-4.115443250e+00	4.602998390e+00
6.895886249e+00	-6.761524373e+00	2.593943138e+00
-8.676037090e+00	3.432648520e+00	-3.597680439e+00
-9.941851366e-01	-7.770691147e+00	-6.215139179e+00
6.651503178e+00	-7.149120728e+00	2.155824272e+00
-1.516697522e+00	-6.916314951e+00	-7.061459914e+00
3.072612391e+00	-9.312897703e+00	-1.956780381e+00
-1.750445678e+00	-6.249498419e+00	-7.607871544e+00
-4.346127007e-01	-8.342277600e+00	-5.497046139e+00
4.614031062e+00	5.561747652e-01	-8.854455770e+00
7.156777836e+00	-6.227610125e+00	3.161867034e+00
-9.765371885e+00	-1.545890811e+00	1.499244325e+00
-9.496972930e+00	2.228162158e+00	-2.200635947e+00
7.276663197e+00	3.159422794e+00	-6.088367624e+00
-1.582178865e+00	-6.762659726e+00	-7.194660761e+00
-9.953900991e+00	6.926338533e-01	-6.634104395e-01
-5.441962164e-01	-9.565766654e-01	-9.939256087e+00
-1.737575614e+00	-3.819416594e+00	-9.077052818e+00
3.055481024e+00	9.315051407e+00	1.973284824e+00
7.500090996e+00	-4.332238895e+00	4.998033734e+00
6.526478662e+00	-7.320588976e+00	1.952960143e+00
7.246493726e+00	-5.993388536e+00	3.401120777e+00
-9.280645937e+00	-2.629900709e+00	2.636898417e+00
6.325411670e+00	7.567844747e+00	-1.648300063e+00
-9.085130014e+00	2.930026475e+00	-2.979153820e+00
3.507494116e+00	-2.347814496e-01	9.361749980e+00
2.054367872e+00	9.337206437e+00	2.931918927e+00
-8.922145956e+00	3.147509787e+00	-3.238594398e+00
-1.795230701e+00	4.096705856e+00	8.943944759e+00
-9.919017720e+00	-9.162142539e-01	8.795674568e-01
7.040194986e+00	-6.487073768e+00	2.890247131e+00
-8.662516977e+00	3.447023579e+00	-3.616466240e+00
-9.605017123e+00	1.987103239e+00	-1.948093116e+00
3.439783496e+00	-9.252279319e+00	-1.601004969e+00
-3.891154705e+00	4.404822324e+00	-8.090516384e+00
2.306015227e+00	9.350939687e+00	2.691137443e+00
1.028189429e+00	-5.706742659e-03	9.946999243e+00
5.675626249e+00	8.195915571e+00	-7.837312253e-01
-4.244705117e+00	-4.548032506e+00	7.829296187e+00
-5.330414019e+00	-4.780378551e+00	6.981021937e+00
8.442549043e-01	3.156483015e-03	-9.964297451e+00
1.025663850e+00	5.664716492e-03	-9.947260004e+00
1.364031617e+00	-9.229706791e+00	-3.598879033e+00
-1.095251391e+00	-7.638853892e+00	-6.359900598e+00
-1.698310321e+00	3.658039073e+00	9.150655288e+00
-7.560157821e+00	4.298164821e+00	-4.936577042e+00
-1.750467170e+00	-3.876480469e+00	-9.050346063e+00
-1.689232477e+00	-3.622952772e+00	-9.166280971e+00
2.698700294e+00	9.346362443e+00	2.315712810e+00
5.166114408e+00	-8.560196584e+00	1.851927909e-01
-1.698484334e+00	-6.433697163e+00	-7.464763344e+00
4.744410541e+00	-8.798497012e+00	-2.775228816e-01
7.470752697e+00	5.046216779e+00	-4.327071800e+00
7.494272132e+00	4.227207610e+00	-5.095743423e+00
7.991756396e-01	-9.058594872e+00	-4.159708793e+00
-4.317902766e+00	-4.573381352e+00	7.774310176e+00
2.159630801e+00	9.344554246e+00	2.831130648e+00
2.178780333e+00	9.345642169e+00	2.812807976e+00
7.491069951e+00	4.183510197e+00	-5.136352151e+00
-5.705081950e+00	4.791143831e+00	-6.670605725e+00
6.697660661e+00	-2.076157339e+00	7.129580098e+00
6.890900981e+00	-2.357103213e+00	6.852703708e+00
-5.778244040e+00	4.789139641e+00	-6.608784858e+00
-9.494050678e-01	7.825640044e+00	6.152884521e+00
-1.889464294e+00	-4.969041680e+00	-8.469861242e+00
-1.506759944e+00	6.938189306e+00	7.042102216e+00
1.580661843e+00	-9.274838036e+00	-3.388050698e+00
2.016629414e+00	-9.334005590e+00	-2.968087845e+00
-7.821906006e+00	4.144014827e+00	-4.652410939e+00
-1.446827410e+00	7.063338846e+00	6.929353130e+00
3.401770046e+00	9.259846548e+00	1.638048371e+00
3.612790949e+00	2.573102371e-01	-9.321026392e+00
3.533503849e+00	9.232332906e+00	1.509430246e+00
4.346736062e+00	-4.595537965e-01	8.994147870e+00
3.307920211e-01	8.850466735e+00	4.643254808e+00
4.228052301e+00	-9.025353657e+00	-8.164343847e-01
6.435853807e+00	7.435986216e+00	-1.812703717e+00
-6.348866612e+00	4.726832436e+00	-6.111378556e+00
-6.405267913e+00	-4.716099264e+00	6.060606463e+00
4.425986409e+00	8.946233474e+00	6.128221148e-01
4.724582385e+00	-8.808466919e+00	-2.987169709e-01
5.470203301e+00	8.354007500e+00	-5.361292188e-01
3.724479307e+00	-2.828352233e-01	9.276220034e+00
-3.781009900e-01	8.388733126e+00	5.430119352e+00
9.420739964e-01	9.109589973e+00	4.015951582e+00
7.392875014e+00	5.488322950e+00	-3.901757325e+00
1.812000294e+00	9.311375660e+00	3.164638725e+00
-3.901403988e+00	-4.409468019e+00	8.083046376e+00
-1.885688458e+00	-5.343575743e+00	-8.239561719e+00
2.700687007e+00	-9.346259533e+00	-2.313811235e+00
-1.884569975e+00	-5.365694383e+00	-8.225431283e+00
1.618284687e-01	-8.758249461e+00	-4.823575222e+00
-8.925744238e-01	-1.612066579e+00	-9.828761481e+00
-4.006905981e+00	-4.455553896e+00	8.005794398e+00
7.033996665e+00	2.604555977e+00	-6.613560243e+00
-6.588964884e+00	-4.675266214e+00	5.892998183e+00
1.341963517e+00	9.224498871e+00	3.620463299e+00
-1.711726558e+00	3.711311823e+00	9.126672819e+00
-1.855923879e+00	-5.691793259e+00	-8.009933586e+00
7.068837371e+00	6.427028783e+00	-2.953783885e+00
7.143734545e-01	-9.025697798e+00	-4.245756685e+00
-9.743657515e+00	-1.613817255e+00	1.567396601e+00
-8.924697866e+00	-3.144297767e+00	3.234680748e+00
-7.227685325e+00	-4.459729691e+00	5.279334800e+00
-1.001165294e+00	1.830189787e+00	9.779983302e+00
-1.814130294e+00	-5.962096525e+00	-7.820635288e+00
6.162808229e+00	7.746683141e+00	-1.417284390e+00
5.266082834e+00	8.495830007e+00	-2.987374600e-01
-9.918848101e+00	9.171644566e-01	-8.804894662e-01
6.301492507e+00	-7.595240303e+00	1.613541735e+00
3.843074610e+00	-9.153197460e+00	-1.204057229e+00
-8.807507164e+00	-3.286139884e+00	3.410146950e+00
-5.695000518e-01	-8.224218290e+00	-5.660203460e+00
-1.788951708e+00	4.063269819e+00	8.960440289e+00
6.479799292e+00	7.380890799e+00	-1.880067062e+00
-9.694134091e+00	-1.757768830e+00	1.712896075e+00
-1.872418423e+00	4.665787642e+00	8.644331954e+00
-7.219899170e+00	-4.463085165e+00	5.287147320e+00
-9.876862527e+00	-1.127088541e+00	1.085015224e+00
-8.253187518e+00	3.830090800e+00	-4.149132471e+00
-4.626622277e-01	8.318580974e+00	5.530565453e+00
-4.301812802e+00	4.567933500e+00	-7.786423451e+00
-5.999846663e+00	4.774829926e+00	-6.418943776e+00
-8.954889101e+00	3.105855786e+00	-3.188043448e+00
-9.781607987e+00	1.492840870e+00	-1.446226580e+00
-5.634182222e+00	4.791803722e+00	-6.730126877e+00
-1.349055392e+00	7.246731877e+00	6.757582900e+00
7.472877990e+00	4.002683765e+00	-5.304207502e+00
-4.263136664e+00	4.554552153e+00	-7.815479542e+00
-2.099504402e-01	8.517462562e+00	5.235336886e+00
-1.160404382e+00	-2.167986280e+00	-9.692950901e+00
-1.493086007e+00	-2.987520135e+00	-9.425784722e+00
-9.926799321e+00	-8.714667810e-01	8.361823348e-01
-1.042453038e+00	-7.709146663e+00	-6.283498181e+00
-1.346894986e+00	-7.250537411e+00	-6.753930793e+00
6.993380387e+00	-2.530047642e+00	6.685169384e+00
-9.423167846e+00	2.375497954e+00	-2.358159708e+00
7.139472052e+00	-2.818255979e+00	6.409787208e+00
-1.604531299e+00	3.324812458e+00	9.293605406e+00
-9.415500090e+00	2.390129967e+00	-2.373949621e+00
-9.889284007e+00	-1.069485345e+00	1.028719065e+00
-1.323849497e+00	-2.125858834e+00	9.681329802e+00
-6.592187843e+00	4.674468625e+00	-5.890025681e+00
-6.092473897e+00	-4.765151887e+00	6.338382231e+00
3.928033850e+00	-3.339226149e-01	9.190160269e+00
5.829824460e+00	8.065968941e+00	-9.763666387e-01
-9.714859386e-01	-1.769717273e+00	-9.794095969e+00
-1.940590781e+00	2.901632230e+00	-9.370946474e+00
-9.351199992e+00	-2.508386183e+00	2.502610130e+00
-9.804381163e+00	-1.414715368e+00	1.368462803e+00
4.774123600e+00	-8.783358491e+00	-2.456775728e-01
4.121315935e+00	3.882876366e-01	-9.102965872e+00
-1.157622216e+00	7.551428405e+00	6.452583967e+00
-3.200798343e+00	-4.019978527e+00	8.578733159e+00
-9.208291751e+00	-2.746716897e+00	2.768196041e+00
7.496005885e+00	-4.253967887e+00	5.070863140e+00
-8.338109264e-01	7.958841495e+00	5.996799262e+00
5.615510791e+00	-1.068046867e+00	8.205200452e+00
1.800128828e-01	8.768653698e+00	4.803988726e+00
5.556109475e+00	-8.289869540e+00	6.385221289e-01
-1.891136275e+00	-5.153420528e+00	-8.358580050e+00
-9.270920117e+00	2.646039338e+00	-2.654904142e+00
4.072846508e+00	-9.080936129e+00	-9.739200915e-01
4.926600274e+00	6.880164406e-01	-8.674977989e+00
5.315124925e+00	8.463059473e+00	-3.550653301e-01
-1.741924084e+00	-6.282019332e+00	-7.583002941e+00
-1.723196055e+00	-6.350066191e+00	-7.530421949e+00
-8.525832641e+00	3.585708842e+00	-3.801693029e+00
-7.551952298e+00	-4.302598134e+00	4.945267008e+00
9.367903289e-02	-8.718185140e+00	-4.897394420e+00
3.142336652e+00	-1.673287046e-01	9.491981957e+00
-1.887083360e+00	-5.312597438e+00	-8.259250865e+00
-1.356790063e+00	7.233027050e+00	6.770704573e+00
2.133152153e-01	-8.787401752e+00	-4.768235215e+00
4.750751330e+00	8.795286463e+00	2.707357194e-01
2.244095278e+00	5.999489053e-02	-9.744764594e+00
-9.992993917e+00	2.706141113e-01	-2.585354309e-01
7.484601008e+00	4.109605690e+00	-5.204986918e+00
5.192619938e+00	8.543442772e+00	-2.151366650e-01
7.451813364e+00	-5.181377939e+00	4.198071013e+00
1.962004845e+00	-9.328839181e+00	-3.020479518e+00
-1.782229298e-01	-8.540259003e+00	-5.199251173e+00
-8.516187536e+00	3.595058993e+00	-3.814459422e+00
2.730091680e+00	1.088408817e-01	-9.619498588e+00
-7.416240545e+00	-4.372578926e+00	5.087232029e+00
-9.871439375e+00	-1.151284976e+00	1.108705360e+00
7.312127920e+00	3.265654046e+00	-5.989014020e+00
-9.278240358e+00	-2.633905587e+00	2.641362759e+00
-5.769594242e+00	4.789446747e+00	-6.616115336e+00
2.035965336e+00	9.335683110e+00	2.949553529e+00
-5.485393552e+00	4.789093531e+00	-6.853834017e+00
-4.532025932e+00	-4.639292469e+00	7.611682228e+00
-1.615955233e+00	-2.513170526e+00	9.543199809e+00
-1.689109798e+00	-6.463843010e+00	-7.440809206e+00
-9.441649948e+00	-2.339731444e+00	2.319677357e+00
-1.383926407e+00	7.183918559e+00	6.817335392e+00
4.003164184e+00	-9.104097662e+00	-1.044070055e+00
-4.435374404e+00	4.611051035e+00	-7.685418808e+00
-1.831372201e+00	-4.313728367e+00	-8.833901938e+00
-1.877233066e+00	4.726684763e+00	8.610136303e+00
3.296195884e+00	1.938157776e-01	-9.439148698e+00
7.360510300e+00	5.620825112e+00	-3.772162932e+00
-9.834700009e+00	-1.302730803e+00	1.257604142e+00
1.519720539e+00	-9.263228251e+00	-3.447180276e+00
1.732642801e+00	9.300170011e+00	3.241108867e+00
6.994480540e+00	2.532016957e+00	-6.683272560e+00
7.381348940e+00	3.509431136e+00	-5.761907751e+00
5.339796061e+00	8.446268765e+00	-3.835648347e-01
-1.236550012e+00	-7.433111860e+00	-6.574176157e+00
-1.814309280e+00	5.961135132e+00	7.821326599e+00
6.816991650e+00	2.243545614e+00	-6.963844335e+00
-9.814704013e+00	1.377697775e+00	-1.331740958e+00
-9.316081117e+00	2.569875737e+00	-2.570286231e+00
-9.849628539e+00	-1.243573539e+00	1.199309179e+00
-8.940320836e+00	3.124507612e+00	-3.210625413e+00
5.833712575e+00	8.062557424e+00	-9.813079941e-01
-1.563965464e+00	6.807194870e+00	7.156543162e+00
5.018956655e+00	-8.649256390e+00	2.092808020e-02
-1.887247083e+00	-5.308642567e+00	-8.261756021e+00
-7.809178624e+00	-4.152101785e+00	4.666559759e+00
-1.709829375e+00	-3.703670086e+00	-9.130132058e+00
-7.831595052e-01	1.399979920e+00	9.870497324e+00
7.067696725e+00	2.669405170e+00	-6.551483728e+00
3.875375437e+00	-3.201204476e-01	9.212979329e+00
-9.330041434e+00	-2.545679103e+00	2.543588948e+00
1.406696635e+00	1.464966095e-02	-9.900555033e+00
6.129627048e+00	-7.781163357e+00	1.371557168e+00
5.571692371e+00	1.039490674e+00	-8.238671207e+00
-4.873226237e+00	4.719492964e+00	-7.346975718e+00
-9.959615722e+00	6.484909965e-01	-6.208978177e-01
-7.895058581e+00	-4.096302960e+00	4.570377671e+00
-5.713493303e-01	-8.222525250e+00	-5.662476353e+00
-1.642580750e+00	-3.452979960e+00	-9.240068067e+00
-9.508069157e+00	-2.204907745e+00	2.176006144e+00
6.022476592e+00	1.369552390e+00	-7.864737882e+00
6.924312396e+00	6.710707097e+00	-2.649586402e+00
5.347963367e+00	-9.037692478e-01	8.401338523e+00
3.749833701e+00	9.179199910e+00	1.296547815e+00
-2.686180657e+00	3.633512898e+00	-8.920875377e+00
-5.493020863e+00	-4.789367225e+00	6.847531189e+00
-5.956158367e+00	-4.778635475e+00	6.456688045e+00
6.816323960e+00	6.896697787e+00	-2.444030956e+00
-8.965355273e+00	-3.092336146e+00	3.171728548e+00
6.610514339e+00	-1.964367661e+00	7.241709734e+00
-3.192368131e+00	4.014364530e+00	-8.584501333e+00
5.255027838e+00	-8.503107088e+00	2.860983602e-01
5.269811638e+00	-8.600523192e-01	8.455140171e+00
-4.712353218e-01	8.311251506e+00	5.540851529e+00
-8.260725050e-02	8.606289362e+00	5.091655867e+00
-7.922003817e+00	4.078190788e+00	-4.539847511e+00
3.829936014e+00	-9.156976061e+00	-1.217119364e+00
7.386481043e+00	-5.515922628e+00	3.874854238e+00
3.006360047e-01	8.834725403e+00	4.675173263e+00
5.998173321e-01	-8.978016401e+00	-4.362962374e+00
-1.889729038e+00	-5.234103962e+00	-8.308614799e+00
-9.138843387e+00	2.852305542e+00	-2.888926208e+00
-6.952362756e-01	8.104113632e+00	5.817214863e+00
-5.971488523e-01	-1.017052616e+00	9.930207310e+00
7.091640552e+00	6.377631046e+00	-3.005737268e+00
2.428850658e+00	9.352890214e+00	2.573738355e+00
7.163794865e+00	6.210561832e+00	-3.179459839e+00
-9.179699052e+00	-2.790920693e+00	2.818490198e+00
2.674275162e+00	1.022011637e-01	-9.635237790e+00
4.478278163e+00	8.923740928e+00	5.584554982e-01
-6.514289074e+00	-4.692958295e+00	5.961558547e+00
-8.304682106e+00	3.786940720e+00	-4.085503041e+00
7.497350299e+00	4.276821421e+00	-5.049607612e+00
-1.851503310e+00	-4.463140398e+00	-8.755130683e+00
-4.701077548e+00	4.682796098e+00	-7.481396300e+00
5.154754244e+00	-8.567309330e+00	1.723935409e-01
6.889580591e+00	6.772607121e+00	-2.581757555e+00
5.348774631e+00	-9.042326266e-01	8.400772185e+00
5.593762478e+00	1.053788331e+00	-8.221882478e+00
7.487225013e+00	4.137793592e+00	-5.178815096e+00
-9.987501975e+00	3.613263437e-01	-3.453224107e-01
1.125169126e+00	-9.167131490e+00	-3.833757254e+00
7.293674680e+00	-3.209146255e+00	6.041828364e+00
-8.443716513e-03	8.654864451e+00	5.009316325e+00
-3.429288220e+00	4.163490287e+00	-8.420530324e+00
