x	y	z
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
5.566209465e+00	-5.719310455e+00	-6.025512435e+00
1.254034976e+00	3.762104929e+00	-9.180085119e+00
8.197179816e+00	6.259532524e-01	-5.693366806e+00
-7.965041001e+00	-4.845389790e-01	6.026885085e+00
-8.055924035e+00	3.877368083e+00	-4.479743821e+00
-9.458586817e+00	-2.782458129e+00	-1.671245697e+00
-3.094060646e+00	-9.282181938e+00	2.065886539e+00
-7.072056197e+00	5.974719485e+00	3.780046061e+00
-3.738462470e+00	9.273777197e+00	-1.447579567e-01
7.872073569e+00	3.274454512e+00	5.225744479e+00
-9.080358086e+00	-1.272333798e+00	3.991022894e+00
3.695451269e+00	-9.291525568e+00	-1.057947892e-01
-2.579588276e+00	-7.738764828e+00	-5.784223652e+00
-2.636899812e+00	-7.910699437e+00	-5.519745809e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-9.333045767e+00	-1.519932568e+00	3.253315495e+00
3.127968923e+00	9.383906770e+00	-1.469048722e+00
8.632911664e+00	9.174857993e-01	-4.962968467e+00
3.160768922e+00	9.482306767e+00	-3.088659987e-01
1.331734533e+00	3.995203600e+00	-9.069996215e+00
-9.281817183e+00	-1.465294116e+00	3.420640719e+00
-3.162036077e+00	-9.486108232e+00	-1.236060756e-01
-9.661106853e+00	-2.010567507e+00	1.618836826e+00
1.843148064e+00	5.529444191e+00	-8.125764712e+00
-5.516289827e+00	5.705577836e+00	6.084153853e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-9.133888802e+00	-2.977492036e+00	-2.776079344e+00
-6.859039162e+00	2.267857139e+00	-6.914506907e+00
-3.671673086e+00	9.298488136e+00	2.386108442e-01
-9.190202941e+00	-2.950993803e+00	-2.613772269e+00
6.589807196e+00	-1.973878823e+00	7.257977922e+00
-6.043613711e+00	5.836702701e+00	5.422880682e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-2.685797966e+00	-8.057393897e+00	-5.278720761e+00
-7.198681443e+00	2.662387220e+00	-6.410201227e+00
-2.440779454e+00	-7.322338362e+00	6.358140968e+00
-9.654383893e+00	-1.994014497e+00	1.678325904e+00
-3.158731177e+00	-9.476193530e+00	4.734696818e-01
-9.503974050e+00	-2.742728779e+00	-1.466941067e+00
8.006858052e+00	3.258505258e+00	5.027162979e+00
-7.648714293e+00	-3.035096445e-01	6.434675715e+00
-5.406816790e+00	5.674581075e+00	6.210109646e+00
-9.673037304e+00	-2.509696586e+00	-3.657490407e-01
8.313993945e+00	-4.420196881e+00	3.367397247e+00
-9.565548056e-01	-2.869664417e+00	9.531528159e+00
-8.226246660e+00	4.210461001e+00	-3.821110317e+00
3.624030719e+00	-9.307110155e+00	-4.940667144e-01
-5.758049109e+00	5.769625755e+00	5.792779049e+00
9.715005938e+00	2.223191191e+00	-8.222411754e-01
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
3.004211959e+00	9.012635876e+00	3.122035407e+00
6.519702621e+00	-5.924055874e+00	-4.732762379e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-1.579954770e+00	-4.739864310e+00	8.662414747e+00
3.945156302e+00	-9.040482201e+00	1.644817111e+00
4.077427901e+00	-7.932374216e+00	4.522391072e+00
9.231450672e+00	1.414113489e+00	-3.574996717e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-3.100999571e+00	-9.302998712e+00	1.959085663e+00
2.659240550e+00	7.977721649e+00	-5.411505981e+00
8.904217580e+00	3.066799888e+00	3.362981970e+00
-1.538770955e+00	-4.616312866e+00	8.736237146e+00
9.477452531e+00	2.766548690e+00	1.588742228e+00
6.813082395e+00	-2.216628670e+00	6.976278780e+00
7.968334713e+00	3.263313982e+00	5.084921215e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
3.722811506e+00	-9.281054675e+00	5.194817822e-02
-6.839533476e+00	2.246057722e+00	-6.940893785e+00
9.641325558e+00	2.573109651e+00	6.511130470e-01
-9.714568504e+00	-2.218999713e+00	8.385696526e-01
-1.033961804e+00	-3.101885411e+00	9.450356072e+00
-8.243141089e+00	4.247968112e+00	-3.742377842e+00
-1.224906788e+00	-3.674720363e+00	9.219329348e+00
-3.803855324e+00	9.231539952e+00	-5.561967156e-01
8.737040567e-01	2.621112170e+00	9.610744623e+00
8.424798565e+00	3.191282699e+00	4.340332232e+00
-1.556868926e+00	-4.670606779e+00	8.704113480e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
6.263610278e+00	-1.635100911e+00	7.621917823e+00
-7.959595614e+00	3.712612377e+00	-4.781354098e+00
-8.728560311e+00	-9.874326982e-01	4.778829518e+00
2.516942334e+00	7.550827002e+00	6.053925410e+00
8.350826916e+00	-5.497236918e+00	2.099430781e-01
-3.674577169e+00	9.297738222e+00	2.225905977e-01
-2.970602960e+00	-8.911808881e+00	3.428582872e+00
3.739735181e+00	-9.273141717e+00	1.523924698e-01
3.664050336e+00	-9.300328388e+00	-2.804050944e-01
-7.393945095e+00	2.904655391e+00	-6.073924019e+00
7.468748743e+00	2.055702572e-01	-6.646467715e+00
7.553415672e+00	-5.950649994e+00	-2.745118638e+00
-8.135496136e+00	4.024607325e+00	-4.197170297e+00
-8.114082838e+00	3.983784592e+00	-4.276811900e+00
-2.670582918e+00	-8.011748754e+00	-5.355358885e+00
-2.702612478e+00	-8.107837435e+00	-5.192192015e+00
4.013644714e+00	-8.845083615e+00	2.378056339e+00
8.447301578e+00	-5.168548042e+00	1.388959031e+00
8.277192186e+00	-4.327306287e+00	3.572465510e+00
-2.711943721e+00	-8.135831163e+00	5.143307549e+00
-6.318591692e+00	1.691022671e+00	-7.564115371e+00
-6.533061979e+00	5.925996245e+00	4.711864778e+00
-9.702964870e+00	-2.419039939e+00	2.680511412e-02
-2.962041912e+00	-8.886125736e+00	-3.501867662e+00
2.986738263e+00	8.960214789e+00	3.285414052e+00
-8.226291345e+00	-6.442823433e-01	5.649161971e+00
-4.948242555e+00	5.532553418e+00	6.701175143e+00
-7.817351079e+00	5.892268832e+00	2.042104338e+00
-8.412537049e+00	4.744057478e+00	-2.592901664e+00
4.064950708e+00	-8.543919396e+00	3.236914749e+00
7.390889575e+00	-2.900758931e+00	6.079502357e+00
4.066983580e+00	-8.523291538e+00	3.288334825e+00
6.143386249e+00	-5.857720667e+00	-5.286389504e+00
3.061409653e+00	9.184228960e+00	2.505535741e+00
-8.333838941e+00	5.526229206e+00	-8.899026564e-02
-3.690542669e+00	9.293119273e+00	1.335252016e-01
4.082453716e+00	-8.181818683e+00	4.048631212e+00
-8.318333620e+00	-3.211308417e+00	-4.526900048e+00
7.382711948e+00	-5.968905896e+00	-3.141293793e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
1.221813294e+00	3.665439881e+00	-9.223433350e+00
3.141413388e+00	9.424240163e+00	-1.146830100e+00
4.073290922e+00	-7.846646392e+00	4.673161827e+00
-9.614461272e+00	-1.908704992e+00	1.979641304e+00
-7.715329659e+00	-3.406405925e-01	6.352767289e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
9.708251129e+00	2.174285256e+00	-1.011110107e+00
1.367324112e+00	4.101972335e+00	-9.016886809e+00
-3.794274869e+00	9.239056891e+00	-4.932605659e-01
-9.679052402e+00	-2.495047327e+00	-3.011369039e-01
8.737040567e-01	2.621112170e+00	9.610744623e+00
-3.952092968e+00	9.025414461e+00	-1.709635921e+00
3.143271922e+00	9.429815767e+00	-1.094721983e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-2.133097636e+00	-6.399292908e+00	7.382340059e+00
-2.802614988e+00	-8.407844963e+00	-4.631791479e+00
-1.185468224e+00	-3.556404673e+00	9.270741658e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-2.640126051e+00	-7.920378153e+00	-5.504302348e+00
-5.306923030e+00	5.645275415e+00	6.321980183e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-3.574884298e+00	9.309454385e+00	7.444872805e-01
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-3.062613175e+00	-9.187839526e+00	-2.490784091e+00
2.845237156e+00	8.535711469e+00	4.364201558e+00
-9.074519288e+00	-1.267148603e+00	4.005924876e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-6.185275731e+00	5.866143624e+00	5.227879409e+00
8.439710672e+00	7.833325455e-01	-5.306380490e+00
4.042724140e+00	-8.708070019e+00	2.797480664e+00
-7.837634273e+00	-4.101493395e-01	6.197036915e+00
-1.744169039e+00	-5.232507117e+00	8.341387393e+00
2.977025803e+00	8.931077410e+00	-3.372413625e+00
5.986864477e+00	-5.824167862e+00	-5.498774632e+00
4.061904647e+00	-8.572269731e+00	3.164983775e+00
6.262076687e+00	-5.880944526e+00	-5.118680206e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-7.533692105e+00	-2.405286823e-01	6.571577376e+00
8.321787872e+00	-4.441077681e+00	3.320342701e+00
5.376197517e+00	-5.665700075e+00	-6.244705190e+00
-1.757653502e+00	-5.272960506e+00	8.313034444e+00
3.067022073e+00	9.201066219e+00	-2.435930220e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-2.698795745e+00	-8.096387234e+00	-5.212006839e+00
-8.260064772e+00	4.286721156e+00	-3.659966077e+00
-2.578252392e+00	-7.734757177e+00	-5.790176683e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
3.864153954e+00	-9.171213679e+00	9.783424099e-01
-3.965664452e+00	8.993499581e+00	-1.841323096e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
8.433098414e+00	-5.268663164e+00	1.060207336e+00
-8.439721043e+00	4.896634477e+00	-2.189538654e+00
-7.899378079e+00	-4.459362734e-01	6.115632985e+00
-4.073360373e+00	7.847919256e+00	-4.670963351e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-1.202947592e+00	-3.608842776e+00	9.248198252e+00
-9.082687383e+00	-1.274407736e+00	3.985056440e+00
7.115537037e+00	2.231383019e-02	-7.026281717e+00
4.061499218e+00	-8.575843800e+00	3.155808490e+00
2.726701944e+00	8.180105831e+00	-5.064678184e+00
3.688254319e+00	-9.293833883e+00	-1.463961727e-01
8.737040567e-01	2.621112170e+00	9.610744623e+00
9.578648493e+00	1.844179706e+00	-2.201929670e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
2.623555190e+00	7.870665570e+00	-5.582972475e+00
3.613080223e+00	-9.308174270e+00	-5.509474251e-01
8.737040567e-01	2.621112170e+00	9.610744623e+00
-8.817503266e+00	-3.094458725e+00	-3.560331635e+00
2.581353844e+00	7.744061532e+00	5.776341690e+00
2.782622851e+00	8.347868554e+00	4.750800004e+00
-9.125638963e+00	-2.981194977e+00	-2.799140945e+00
1.172977628e+00	3.518932884e+00	-9.286615898e+00
7.687861245e+00	3.252697177e-01	-6.386782374e+00
-5.587741356e+00	5.725154142e+00	5.999979715e+00
-2.589596332e+00	-7.768788996e+00	5.739329959e+00
-6.463584710e+00	5.915573261e+00	4.819550362e+00
7.139400917e+00	-5.975992061e+00	-3.649174349e+00
4.053170087e+00	-8.641293155e+00	2.983264127e+00
-9.738957815e-01	-2.921687344e+00	9.513951338e+00
-8.230946628e+00	-3.226159989e+00	-4.673693328e+00
-7.793871971e+00	3.453303004e+00	-5.227834930e+00
-7.938867377e+00	-3.266854814e+00	-5.128551881e+00
3.032365195e+00	9.097095584e+00	2.836831554e+00
-2.059028430e+00	-6.177085291e+00	7.589731170e+00
3.903244448e+00	-9.117068666e+00	1.282084909e+00
7.441024219e+00	1.907732730e-01	-6.677931127e+00
-8.922921030e+00	-3.060455156e+00	-3.318899595e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
8.099932715e+00	-5.762596101e+00	-1.087922873e+00
-5.754401989e+00	5.768706841e+00	5.797316545e+00
8.073131140e+00	-5.779526857e+00	-1.192318289e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
5.681888573e+00	-5.750128640e+00	-5.886608774e+00
3.707984725e+00	-9.287070499e+00	-3.421737361e-02
6.640893163e+00	-5.940499936e+00	-4.539713482e+00
-8.099176658e+00	5.763091766e+00	1.090921981e+00
-8.449988115e+00	5.009345361e+00	-1.871940148e+00
1.696625339e+00	5.089876018e+00	-8.438875789e+00
2.509594182e+00	7.528782546e+00	6.084354560e+00
-8.417396117e+00	5.334412961e+00	-8.315533520e-01
-7.807772231e+00	5.895207427e+00	2.070077819e+00
-7.165468961e+00	-4.756047488e-02	6.975227062e+00
5.085768580e+00	-5.577108414e+00	-6.559788082e+00
-7.966312852e+00	-4.852924081e-01	6.025143220e+00
-9.040503489e+00	-3.017042061e+00	-3.027664754e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
3.147188378e+00	9.441565134e+00	9.757321032e-01
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-1.449246711e+00	-4.347740133e+00	8.888016635e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
8.277085209e+00	-5.605454115e+00	-2.621919284e-01
-1.386953826e+00	-4.160861477e+00	8.986856561e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-1.229355834e+00	-3.688067501e+00	9.213405578e+00
4.995603781e+00	-5.548078247e+00	-6.653027178e+00
-7.401598699e+00	2.914431414e+00	-6.059903154e+00
-5.189725597e+00	5.609700890e+00	6.449651476e+00
-8.942271245e+00	-3.053738925e+00	-3.272684457e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-7.924135435e+00	-4.604236258e-01	6.082440932e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
8.138041025e+00	5.891471107e-01	-5.781452582e+00
-2.619349678e+00	-7.858049035e+00	5.602684413e+00
2.663086984e+00	7.989260951e+00	-5.392557573e+00
9.299874989e+00	2.892178427e+00	2.268838720e+00
6.833679005e+00	-5.960883725e+00	-4.215293165e+00
7.491893865e+00	2.179808175e-01	-6.619970595e+00
4.082436415e+00	-8.186215387e+00	4.039751299e+00
-2.677916715e+00	-8.033750145e+00	-5.318610784e+00
2.846413200e+00	8.539239601e+00	4.356526016e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-3.059181631e+00	-9.177544893e+00	-2.532602907e+00
-7.004017120e+00	5.972191102e+00	3.908539066e+00
-2.766253717e+00	-8.298761150e+00	4.845451863e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-8.290616754e+00	4.360208562e+00	-3.500607824e+00
6.689151768e+00	-2.080686154e+00	7.136245074e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
9.701314525e+00	2.425797389e+00	1.875031414e-03
-6.572801380e+00	5.931584116e+00	4.649149588e+00
-2.493679492e+00	-7.481038477e+00	-6.149441104e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-7.891431690e+00	5.866911497e+00	1.817871111e+00
7.334550383e+00	-2.829548542e+00	6.180455140e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-2.531479099e+00	-7.594437298e+00	5.993007233e+00
-9.638490428e+00	-2.577981328e+00	-6.734348843e-01
7.285729629e+00	-2.768771209e+00	6.265145630e+00
2.833778290e+00	8.501334870e+00	4.438130917e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
7.199591098e+00	6.493250487e-02	-6.939861079e+00
6.682924341e+00	-2.073936144e+00	7.144040252e+00
-8.761699408e+00	-1.012293791e+00	4.712524245e+00
7.884698171e+00	-5.869421057e+00	-1.838866827e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-8.436992852e+00	4.876720039e+00	-2.243825589e+00
-7.326363556e+00	2.819298046e+00	-6.194832974e+00
4.082381077e+00	-8.196348417e+00	4.019208550e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-6.944863762e+00	2.364796889e+00	-6.795336857e+00
-7.916828827e+00	5.857045798e+00	1.737479741e+00
-1.778671285e+00	-5.336013855e+00	8.268209274e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
9.717042479e+00	2.248080686e+00	-7.247197357e-01
-1.298152403e+00	-3.894457210e+00	9.118552702e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
6.173317289e+00	-5.863763859e+00	-5.244657000e+00
3.161226328e+00	9.483678985e+00	2.578391203e-01
-7.967231100e+00	5.835446239e+00	1.571876517e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-2.149227215e+00	-6.447681644e+00	7.335408904e+00
-3.101595170e+00	-9.304785511e+00	-1.949634321e+00
9.163876092e+00	1.348756505e+00	-3.768850071e+00
9.572459153e+00	2.670877862e+00	1.111052296e+00
-3.930092163e+00	9.070659732e+00	-1.509141349e+00
-9.261311098e+00	-1.444176568e+00	3.484604825e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
3.986488388e+00	-8.937078637e+00	2.058284666e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
2.391796536e+00	7.175389607e+00	-6.541643013e+00
-8.036287837e+00	-5.270916069e-01	5.927921410e+00
-8.514360618e+00	-8.341335986e-01	5.177826224e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
1.628340046e+00	4.885020137e+00	-8.572344309e+00
9.611005664e+00	1.902087208e+00	-2.002656832e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
4.079925781e+00	-8.318113196e+00	3.763402514e+00
-9.691475685e+00	-2.100426217e+00	1.289770817e+00
-8.449926832e+00	5.008124762e+00	-1.875479379e+00
-2.420471045e+00	-7.261413134e+00	-6.435308789e+00
3.102122616e+00	9.306367848e+00	-1.941224550e+00
-6.989095448e+00	4.072233684e-02	7.151984795e+00
3.993793564e+00	-8.914698534e+00	2.139570754e+00
7.355022720e+00	-5.970739446e+00	-3.202172897e+00
3.159412730e+00	9.478238190e+00	-4.255725833e-01
-2.161371235e+00	-6.484113704e+00	7.299639982e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
6.809618704e+00	-1.281123332e-01	-7.322068037e+00
2.968494667e+00	8.905484002e+00	3.446794759e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-7.750306253e+00	-3.603378846e-01	6.308954715e+00
2.500555090e+00	7.501665271e+00	-6.121457539e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
4.080242367e+00	-8.308628820e+00	3.783954196e+00
9.969955137e-01	2.990986541e+00	-9.489994703e+00
2.684187321e+00	8.052561963e+00	5.286906870e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
2.305092999e+00	6.915278996e+00	-6.845835426e+00
3.152433223e+00	9.457299669e+00	-7.884464066e-01
-1.466835440e+00	-4.400506320e+00	8.859116091e+00
-8.990783364e+00	-1.194773389e+00	4.211689810e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-3.614157587e+00	9.308083893e+00	5.453798509e-01
-6.391117494e+00	5.903850625e+00	4.929316887e+00
-2.497780051e+00	-7.493340154e+00	-6.132776545e+00
1.126576167e+00	3.379728502e+00	-9.343888987e+00
3.085756428e+00	9.257269285e+00	2.186566407e+00
2.672629335e+00	8.017888004e+00	5.345140259e+00
8.282150735e+00	-5.599240509e+00	-2.334200569e-01
8.737040567e-01	2.621112170e+00	9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
4.072628340e+00	-8.455801494e+00	3.451538713e+00
-3.156893081e+00	-9.470679244e+00	-5.833187290e-01
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
2.848450369e+00	8.545351107e+00	4.343190643e+00
4.070859214e+00	-7.804485114e+00	4.745325844e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-7.621414425e+00	5.939584146e+00	2.575923589e+00
-3.113842870e+00	-9.341528611e+00	1.743509619e+00
3.078860276e+00	9.236580829e+00	2.281708569e+00
8.321294493e+00	-4.439741332e+00	3.323364990e+00
3.701153595e+00	-9.289568295e+00	-7.336861402e-02
8.737040567e-01	2.621112170e+00	9.610744623e+00
-8.123468574e+00	5.746604019e+00	9.928749085e-01
-9.584787428e+00	-1.854667961e+00	2.166115583e+00
-5.600409568e+00	5.728569573e+00	5.984889583e+00
9.678555652e+00	2.058312268e+00	-1.445306578e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-8.859169045e+00	-3.081516659e+00	-3.466897591e+00
-3.022568672e+00	-9.067706015e+00	2.939521431e+00
4.076161763e+00	-7.903553887e+00	4.573701044e+00
-1.753492820e+00	-5.260478459e+00	8.321816467e+00
7.793805759e+00	-5.899362705e+00	-2.110476596e+00
-1.469493628e+00	-4.408480884e+00	8.854709751e+00
-4.073611792e+00	7.852563838e+00	-4.662931283e+00
6.752173895e+00	-5.953182534e+00	-4.355199813e+00
2.418326297e+00	7.254978891e+00	-6.443367071e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-7.123734161e+00	2.572671331e+00	-6.529454328e+00
-8.019245875e+00	-3.256914747e+00	-5.008413114e+00
9.680557292e+00	2.491191615e+00	2.842091684e-01
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
6.419807429e+00	-1.795175883e+00	7.454087209e+00
-7.648027508e+00	-3.031293992e-01	6.435509911e+00
-7.989329128e+00	-4.989653872e-01	5.993467579e+00
-9.184179118e+00	-1.368031300e+00	3.712053918e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-2.433495627e+00	-7.300486880e+00	-6.385999557e+00
8.203092167e+00	3.230614387e+00	4.719365380e+00
-2.603161053e+00	-7.809483160e+00	5.677633777e+00
-3.137801897e+00	-9.413405692e+00	1.241769922e+00
-4.004503816e+00	8.878915111e+00	-2.264688860e+00
8.148070284e+00	-5.728635651e+00	-8.897663854e-01
2.366022647e+00	7.098067941e+00	-6.634709364e+00
6.571593339e+00	-1.954493649e+00	7.279705733e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
9.718223717e+00	2.280670890e+00	-5.955401583e-01
9.463446101e+00	2.778435901e+00	1.650297501e+00
3.121545890e+00	9.364637670e+00	-1.599847667e+00
-2.681379270e+00	-8.044137811e+00	-5.301136867e+00
8.737040567e-01	2.621112170e+00	9.610744623e+00
-2.855058867e+00	-8.565176601e+00	4.299580057e+00
2.849589914e+00	8.548769743e+00	-4.335709077e+00
5.668936281e+00	-5.746749285e+00	-5.902375293e+00
8.496765606e+00	3.176429240e+00	4.208951356e+00
4.979718943e+00	-5.542892205e+00	-6.669238731e+00
8.656937959e+00	3.139037879e+00	3.899213557e+00
8.666887395e+00	3.136497749e+00	3.879103602e+00
-7.801155246e+00	-3.892299382e-01	6.244235493e+00
-3.009951716e+00	-9.029855148e+00	3.066252871e+00
1.697217059e+00	5.091651176e+00	-8.437685853e+00
8.750908033e+00	3.113913741e+00	3.704746929e+00
8.093604143e+00	-5.766711813e+00	-1.112927154e+00
8.729627500e+00	3.119831949e+00	3.749700298e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-7.878203078e+00	-3.273781214e+00	-5.216921777e+00
-2.488068435e+00	-7.464205305e+00	-6.172127237e+00
3.907861150e+00	-9.109687323e+00	1.319931102e+00
-8.744312144e+00	-3.115762998e+00	-3.718739848e+00
-9.602970263e+00	-1.887056034e+00	2.054746129e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-7.310343673e+00	5.973103350e+00	3.298622706e+00
-2.737579322e+00	-8.212737965e+00	-5.005656259e+00
3.689618764e+00	-9.293409948e+00	-1.387260757e-01
9.689747662e+00	2.094313248e+00	-1.312494671e+00
7.438201599e+00	-2.961507634e+00	5.991880298e+00
-2.272725223e+00	-6.818175668e+00	6.953215129e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-8.737040567e-01	-2.621112170e+00	-9.610744623e+00
-1.018192700e+00	-3.054578100e+00	9.467461975e+00
